Date,Open_USD_CHF,Open_CHF_EUR,Open_CHF_GBP,Open_CHF_JPY,Open_CHF_CAD,Open_USD_JPY,Open_USD_EUR,Open_USD_GBP,Open_USD_CAD,Prev_Close_USD_CHF,Prev_Close_BondCH1m,Prev_Close_BondCH2y,Prev_Close_BondCH10y,Prev_Close_SMI,Prev_Close_BondUS1m,Prev_Close_BondUS2y,Prev_Close_BondUS10y,Prev_Close_SP500
2010-07-08,1.0503,0.7516,0.6257,83.34,0.9951,87.82,0.7914,0.659,1.0478,1.0503,0.03,0.665,1.449,6099.2,0.162,0.629,2.986,1060.27
2010-07-09,1.0495,0.7502,0.6282,84.19,0.9936,88.5,0.7875,0.6595,1.0433,1.0495,0.05,0.689,1.464,6155.72,0.167,0.621,3.034,1070.25
2010-07-12,1.0574,0.7491,0.6289,83.96,0.9774,89.08,0.791,0.6641,1.0321,1.0576,0.02,0.687,1.453,6210.49,0.162,0.633,3.056,1077.96
2010-07-13,1.0609,0.7487,0.6274,83.53,0.9764,88.76,0.7941,0.6654,1.0362,1.0609,0.05,0.671,1.422,6228.31,0.155,0.653,3.066,1078.75
2010-07-14,1.0554,0.7448,0.6241,84.07,0.977,88.83,0.7859,0.6585,1.0311,1.0554,0.06,0.655,1.437,6298.59,0.152,0.669,3.124,1095.34
2010-07-15,1.0527,0.7464,0.6229,84.08,0.9811,88.3,0.7849,0.655,1.032,1.0527,0.08,0.674,1.478,6332.28,0.157,0.609,3.05,1095.17
2010-07-16,1.0424,0.7418,0.6212,83.86,0.9959,87.43,0.7732,0.6475,1.0381,1.0424,0.1,0.658,1.473,6291.07,0.157,0.609,2.997,1096.48
2010-07-19,1.049,0.7394,0.6235,82.53,1.0079,86.53,0.7754,0.6539,1.0574,1.0506,0.04,0.655,1.447,6184.37,0.142,0.589,2.925,1064.88
2010-07-20,1.0541,0.7319,0.6223,82.21,0.9998,86.76,0.7723,0.6566,1.0551,1.0541,0.11,0.639,1.441,6156.64,0.147,0.593,2.961,1071.25
2010-07-21,1.0506,0.737,0.6217,83.05,0.9907,87.41,0.776,0.6547,1.0433,1.0506,0.17,0.609,1.431,6123.42,0.142,0.585,2.954,1083.48
2010-07-22,1.0505,0.7459,0.6266,82.7,0.9979,86.85,0.784,0.6587,1.0493,1.0505,0.03,0.628,1.44,6132.66,0.152,0.56,2.882,1069.59
2010-07-23,1.042,0.7437,0.6282,83.41,0.9944,87.22,0.7759,0.6554,1.0377,1.042,0.28,0.625,1.456,6194.18,0.155,0.564,2.932,1093.67
2010-07-26,1.053,0.7348,0.615,82.93,0.9844,87.67,0.775,0.6486,1.0381,1.0533,0.17,0.664,1.477,6201.25,0.147,0.588,3.0,1102.66
2010-07-27,1.0495,0.7336,0.6153,82.84,0.9829,86.91,0.7698,0.6456,1.0318,1.0495,0.05,0.675,1.513,6199.46,0.147,0.596,2.996,1115.01
2010-07-28,1.0596,0.7254,0.6048,82.9,0.9762,87.88,0.7691,0.6411,1.0354,1.0604,0.05,0.686,1.513,6275.19,0.142,0.641,3.049,1113.84
2010-07-29,1.0563,0.7283,0.6067,82.62,0.9821,87.34,0.7699,0.6414,1.0384,1.0568,0.19,0.667,1.502,6277.49,0.155,0.613,2.99,1106.13
2010-07-30,1.0401,0.734,0.6147,83.44,0.9947,86.76,0.7644,0.6403,1.036,1.0414,0.17,0.705,1.507,6220.65,0.145,0.586,2.988,1101.53
2010-08-02,1.0432,0.7354,0.6108,83.0,0.9887,86.52,0.7655,0.6358,1.0293,1.0412,0.06,0.675,1.481,6200.78,0.142,0.554,2.905,1101.6
2010-08-03,1.0394,0.73,0.6054,83.17,0.9843,86.53,0.7588,0.6292,1.0231,1.0394,0.2,0.7,1.512,6321.64,0.142,0.566,2.963,1125.86
2010-08-04,1.0399,0.7268,0.6032,82.57,0.985,85.88,0.7556,0.627,1.0241,1.0399,0.21,0.684,1.475,6337.72,0.142,0.538,2.909,1120.46
2010-08-05,1.0538,0.7211,0.5973,81.87,0.9653,86.33,0.7601,0.6293,1.018,1.0538,0.19,0.676,1.448,6380.3,0.152,0.57,2.953,1127.24
2010-08-06,1.0467,0.7243,0.601,81.98,0.9712,85.81,0.7583,0.6293,1.0168,1.0467,0.17,0.673,1.427,6374.89,0.142,0.534,2.906,1125.81
2010-08-09,1.0384,0.7251,0.6029,82.35,0.9902,85.35,0.7523,0.6254,1.027,1.0381,0.14,0.656,1.396,6321.36,0.139,0.506,2.822,1121.64
2010-08-11,1.0492,0.7239,0.6017,81.53,0.9829,85.32,0.7587,0.6308,1.0308,1.0492,0.12,0.607,1.39,6395.02,0.134,0.525,2.768,1121.06
2010-08-12,1.0595,0.7335,0.6023,80.34,0.9868,85.13,0.7783,0.6391,1.0473,1.0595,0.12,0.532,1.239,6265.84,0.147,0.517,2.687,1089.47
2010-08-13,1.0493,0.742,0.6111,81.75,0.9921,86.17,0.7794,0.6419,1.0423,1.0493,0.12,0.53,1.28,6279.35,0.142,0.549,2.753,1083.61
2010-08-16,1.052,0.7473,0.6122,82.2,0.9926,85.97,0.7836,0.6417,1.0413,1.052,0.23,0.541,1.259,6294.34,0.137,0.533,2.679,1079.25
2010-08-17,1.0394,0.7494,0.6139,82.01,1.0029,85.18,0.7798,0.6387,1.0434,1.0394,0.17,0.524,1.182,6285.66,0.147,0.496,2.573,1079.38
2010-08-18,1.0445,0.7434,0.6148,81.93,0.9891,85.62,0.7763,0.642,1.033,1.0445,0.09,0.535,1.197,6359.74,0.145,0.5,2.641,1092.54
2010-08-19,1.0437,0.746,0.6148,81.87,0.9866,85.46,0.7778,0.6409,1.0288,1.0437,0.09,0.527,1.176,6362.88,0.16,0.496,2.638,1094.16
2010-08-20,1.032,0.7555,0.6209,82.57,1.0074,85.2,0.7799,0.6412,1.04,1.032,0.14,0.51,1.171,6281.35,0.147,0.488,2.575,1075.63
2010-08-23,1.035,0.7599,0.6212,82.63,1.0128,85.56,0.7868,0.6432,1.0494,1.0342,0.13,0.493,1.145,6185.82,0.145,0.495,2.614,1071.69
2010-08-24,1.0418,0.7589,0.6194,81.7,1.0094,85.08,0.7905,0.6453,1.0518,1.0418,0.05,0.504,1.16,6209.45,0.152,0.483,2.602,1067.36
2010-08-25,1.0313,0.7674,0.629,81.57,1.0287,84.19,0.7918,0.6487,1.0612,1.0313,0.1,0.446,1.068,6144.14,0.157,0.47,2.488,1051.87
2010-08-26,1.0299,0.7664,0.6269,82.05,1.0278,84.79,0.7898,0.6462,1.0597,1.0299,0.04,0.479,1.088,6098.59,0.167,0.524,2.539,1055.33
2010-08-27,1.0241,0.7674,0.6286,82.46,1.0318,84.31,0.7865,0.6441,1.0574,1.0241,0.05,0.504,1.128,6131.76,0.167,0.521,2.481,1047.22
2010-08-30,1.0286,0.762,0.6262,83.01,1.021,85.6,0.7833,0.6436,1.0492,1.0281,0.04,0.532,1.169,6183.14,0.167,0.56,2.647,1064.59
2010-08-31,1.0253,0.7696,0.6302,82.47,1.0326,84.61,0.7896,0.6467,1.0599,1.0253,0.1,0.543,1.194,6205.24,0.155,0.501,2.53,1048.92
2010-09-01,1.0157,0.7762,0.6413,82.88,1.0484,84.13,0.7881,0.6512,1.0648,1.0157,0.26,0.54,1.148,6180.89,0.157,0.477,2.47,1049.33
2010-09-02,1.0167,0.7687,0.6369,83.1,1.0337,84.51,0.781,0.6472,1.0505,1.0167,0.11,0.56,1.183,6332.43,0.157,0.505,2.58,1080.29
2010-09-03,1.0135,0.7696,0.6415,83.17,1.0394,84.37,0.7795,0.6496,1.0528,1.0135,0.14,0.585,1.265,6333.65,0.142,0.497,2.625,1090.1
2010-09-07,1.0094,0.7669,0.6414,83.1,1.0218,84.17,0.7767,0.6495,1.0353,1.0094,0.06,0.622,1.348,6418.25,0.137,0.518,2.714,1104.51
2010-09-08,1.0111,0.7793,0.6436,82.85,1.0353,83.75,0.7883,0.651,1.0471,1.0111,0.04,0.605,1.327,6360.2,0.134,0.49,2.598,1091.84
2010-09-09,1.0113,0.7771,0.6388,82.9,1.0248,84.0,0.7859,0.6462,1.0368,1.0113,0.07,0.625,1.389,6386.95,0.127,0.522,2.654,1098.87
2010-09-10,1.0154,0.7753,0.638,82.53,1.0175,83.92,0.7875,0.6479,1.0337,1.0154,0.1,0.651,1.42,6425.26,0.096,0.563,2.762,1104.18
2010-09-13,1.0191,0.7719,0.6386,82.57,1.0137,84.25,0.7867,0.6512,1.0339,1.0202,0.05,0.676,1.488,6467.69,0.091,0.571,2.795,1109.55
2010-09-14,1.0082,0.7701,0.643,83.03,1.0193,83.61,0.7765,0.6483,1.0281,1.0082,0.12,0.702,1.531,6471.77,0.091,0.535,2.746,1121.9
2010-09-15,0.9964,0.7723,0.6459,83.32,1.0314,83.08,0.7696,0.6436,1.0276,0.9964,0.03,0.685,1.462,6466.32,0.096,0.499,2.683,1121.1
2010-09-16,1.0022,0.7658,0.6376,85.46,1.022,85.61,0.7683,0.6398,1.0257,1.0022,0.14,0.72,1.493,6434.01,0.117,0.484,2.723,1125.07
2010-09-17,1.0159,0.7527,0.6299,84.43,1.0099,85.81,0.7646,0.64,1.0263,1.0159,0.07,0.717,1.466,6424.16,0.117,0.48,2.764,1124.66
2010-09-20,1.0107,0.758,0.6318,84.83,1.0222,85.75,0.766,0.6384,1.0332,1.0099,0.11,0.7,1.455,6389.02,0.114,0.468,2.739,1125.59
2010-09-21,1.0045,0.7616,0.6399,85.26,1.0243,85.72,0.7654,0.6431,1.0297,1.0045,0.05,0.697,1.476,6461.98,0.112,0.464,2.704,1142.71
2010-09-22,0.9962,0.7562,0.6421,85.34,1.0282,84.99,0.7544,0.6405,1.0259,0.9962,0.05,0.666,1.423,6420.4,0.109,0.424,2.576,1139.78
2010-09-23,0.987,0.7562,0.6472,85.6,1.0432,84.59,0.7465,0.639,1.0304,0.987,0.23,0.643,1.38,6344.88,0.122,0.432,2.555,1134.28
2010-09-24,0.9868,0.7618,0.6465,85.58,1.0491,84.57,0.7511,0.6375,1.0347,0.9868,0.24,0.64,1.359,6303.2,0.127,0.42,2.553,1124.83
2010-09-27,0.9838,0.7538,0.6424,85.7,1.0409,84.33,0.7416,0.6318,1.0243,0.9833,0.03,0.652,1.406,6360.77,0.091,0.444,2.61,1148.67
2010-09-28,0.9858,0.754,0.6414,85.43,1.0443,84.27,0.7438,0.6325,1.0305,0.9858,0.08,0.62,1.353,6338.89,0.073,0.428,2.531,1142.16
2010-09-29,0.9764,0.7539,0.6477,85.83,1.0546,83.94,0.7364,0.6328,1.0306,0.9764,0.05,0.617,1.316,6334.38,0.061,0.434,2.467,1147.7
2010-09-30,0.9768,0.7508,0.6477,85.64,1.0561,83.77,0.7339,0.6331,1.0328,0.9768,0.08,0.638,1.342,6311.57,0.117,0.438,2.505,1144.73
2010-10-01,0.982,0.7459,0.6471,84.89,1.0467,83.51,0.7336,0.6365,1.0295,0.982,0.03,0.664,1.384,6296.33,0.142,0.426,2.512,1141.2
2010-10-04,0.9756,0.7433,0.6485,85.34,1.045,83.35,0.7251,0.6326,1.0197,0.9739,-0.04,0.661,1.41,6284.17,0.147,0.422,2.513,1146.24
2010-10-05,0.9718,0.7526,0.6505,85.8,1.0525,83.58,0.731,0.6317,1.0233,0.9718,0.01,0.644,1.394,6248.8,0.145,0.411,2.479,1137.03
2010-10-06,0.9652,0.7471,0.6505,85.98,1.0498,83.17,0.7227,0.6293,1.0157,0.9652,0.03,0.655,1.399,6313.9,0.139,0.407,2.474,1160.75
2010-10-07,0.9624,0.7463,0.6543,86.17,1.0509,82.98,0.7178,0.6293,1.0111,0.9624,0.05,0.632,1.388,6351.01,0.139,0.383,2.401,1159.97
2010-10-08,0.9662,0.7433,0.6519,85.15,1.0533,82.36,0.7184,0.63,1.0181,0.9662,0.13,0.659,1.446,6375.58,0.142,0.355,2.385,1158.06
2010-10-12,0.9658,0.7468,0.6525,85.06,1.0504,82.32,0.7208,0.6297,1.014,0.9658,0.09,0.624,1.446,6386.18,0.139,0.347,2.389,1165.32
2010-10-13,0.9574,0.7499,0.6603,85.35,1.0537,81.8,0.7186,0.6327,1.0098,0.9574,0.13,0.606,1.436,6375.26,0.142,0.371,2.433,1169.77
2010-10-14,0.9572,0.7471,0.6561,85.3,1.0464,81.72,0.7164,0.6291,1.0036,0.9572,0.12,0.627,1.461,6455.13,0.139,0.367,2.429,1178.1
2010-10-15,0.9556,0.7452,0.6552,85.4,1.0532,81.59,0.7102,0.6246,1.004,0.9556,0.03,0.624,1.441,6440.97,0.147,0.383,2.509,1173.81
2010-10-18,0.959,0.7464,0.6527,84.94,1.0562,81.32,0.7155,0.6255,1.0125,0.9589,0.11,0.65,1.508,6443.01,0.139,0.367,2.567,1176.19
2010-10-19,0.9596,0.7469,0.6553,84.65,1.0597,81.18,0.7168,0.6289,1.0174,0.9596,0.02,0.662,1.518,6470.26,0.137,0.367,2.515,1184.71
2010-10-20,0.9718,0.7494,0.6557,84.0,1.0629,81.46,0.728,0.6371,1.0328,0.9718,0.03,0.674,1.545,6471.96,0.139,0.363,2.481,1165.9
2010-10-21,0.962,0.7441,0.6558,84.29,1.0609,81.11,0.7162,0.6312,1.0213,0.962,0.04,0.651,1.52,6477.2,0.145,0.351,2.481,1178.17
2010-10-22,0.9682,0.7418,0.6573,83.98,1.0598,81.27,0.718,0.6364,1.0263,0.9682,0.04,0.648,1.553,6512.19,0.134,0.355,2.542,1180.26
2010-10-25,0.9778,0.7329,0.6527,83.29,1.0489,81.31,0.7164,0.6381,1.0256,0.9775,0.08,0.66,1.548,6477.13,0.132,0.359,2.561,1183.08
2010-10-26,0.9734,0.7374,0.6546,83.19,1.0496,80.81,0.7159,0.6355,1.0196,0.9734,0.12,0.672,1.55,6513.63,0.132,0.363,2.565,1185.62
2010-10-27,0.9848,0.7324,0.6404,82.62,1.0393,81.42,0.7214,0.6308,1.0238,0.9848,0.13,0.728,1.585,6476.61,0.127,0.395,2.645,1185.64
2010-10-28,0.9894,0.7331,0.6395,82.49,1.0368,81.58,0.7264,0.6338,1.0281,0.9894,0.08,0.737,1.612,6479.21,0.139,0.418,2.722,1182.45
2010-10-29,0.9842,0.7298,0.6375,82.33,1.037,80.94,0.7181,0.6273,1.0208,0.9842,0.1,0.734,1.572,6484.71,0.134,0.367,2.659,1183.78
2010-11-01,0.9822,0.7288,0.6342,81.71,1.0367,80.36,0.7161,0.6232,1.0192,0.9824,0.04,0.702,1.535,6472.23,0.132,0.34,2.603,1183.26
2010-11-02,0.992,0.7248,0.6279,81.07,1.0229,80.58,0.7194,0.6232,1.0156,0.992,0.03,0.699,1.505,6504.72,0.137,0.347,2.625,1184.38
2010-11-03,0.9796,0.727,0.636,82.29,1.0296,80.68,0.7124,0.6232,1.0091,0.9796,0.07,0.696,1.477,6541.5,0.132,0.351,2.587,1193.57
2010-11-04,0.9724,0.7282,0.6392,83.55,1.0344,81.07,0.7073,0.6208,1.0048,0.9724,0.18,0.688,1.492,6512.99,0.124,0.34,2.579,1197.96
2010-11-05,0.9581,0.7334,0.6408,84.18,1.0454,80.79,0.7032,0.6146,1.0027,0.9581,-0.03,0.655,1.489,6595.64,0.122,0.332,2.493,1221.06
2010-11-08,0.9606,0.7393,0.6414,84.41,1.0393,81.16,0.7116,0.6174,1.0003,0.9621,0.05,0.637,1.461,6587.72,0.122,0.371,2.539,1225.85
2010-11-09,0.9672,0.7432,0.6412,84.01,1.0385,81.11,0.7182,0.6196,1.0036,0.9672,0.07,0.634,1.456,6600.36,0.117,0.403,2.558,1223.25
2010-11-10,0.9685,0.7492,0.6458,84.36,1.0397,81.59,0.7258,0.6254,1.0076,0.9685,0.14,0.631,1.451,6581.88,0.106,0.443,2.663,1213.4
2010-11-12,0.9764,0.7501,0.6359,84.56,1.0279,82.43,0.7316,0.6203,1.0029,0.9764,0.13,0.679,1.511,6516.99,0.112,0.431,2.656,1213.54
2010-11-15,0.9794,0.7433,0.631,84.03,1.0306,82.49,0.7293,0.619,1.0113,0.9809,0.14,0.692,1.544,6505.29,0.109,0.507,2.789,1199.21
2010-11-16,0.9853,0.7471,0.6322,84.43,1.0248,83.17,0.7359,0.6228,1.0096,0.9853,0.2,0.704,1.557,6562.15,0.112,0.54,2.967,1197.75
2010-11-17,0.9965,0.7441,0.6314,83.6,1.0249,83.38,0.7412,0.6294,1.0219,0.9965,0.22,0.686,1.539,6476.53,0.112,0.504,2.845,1178.34
2010-11-18,0.9907,0.7449,0.6337,83.84,1.0324,83.14,0.739,0.6287,1.0248,0.9907,0.08,0.677,1.526,6494.99,0.134,0.488,2.882,1178.59
2010-11-19,0.9954,0.7357,0.6258,83.85,1.0235,83.54,0.7328,0.6234,1.0196,0.9954,0.15,0.705,1.569,6613.37,0.129,0.5,2.901,1196.69
2010-11-22,0.9925,0.7346,0.6304,84.11,1.0243,83.48,0.729,0.6257,1.0167,0.9922,0.13,0.686,1.554,6590.84,0.124,0.513,2.873,1199.73
2010-11-23,0.988,0.7413,0.6327,84.12,1.0289,83.31,0.734,0.6266,1.0194,0.988,0.11,0.683,1.549,6532.64,0.117,0.468,2.806,1197.84
2010-11-24,0.9967,0.7495,0.6351,83.35,1.0259,83.27,0.748,0.6337,1.0244,0.9967,0.11,0.665,1.52,6393.79,0.122,0.457,2.782,1180.73
2010-11-26,1.0002,0.7479,0.6336,83.5,1.008,83.65,0.7488,0.6344,1.0093,1.0002,0.09,0.715,1.679,6502.14,0.16,0.539,2.911,1198.35
2010-11-29,1.003,0.7503,0.6393,83.78,1.0132,84.18,0.7526,0.6411,1.0163,1.0033,0.11,0.696,1.679,6483.56,0.157,0.516,2.87,1189.4
2010-11-30,1.0012,0.7617,0.6417,84.23,1.0175,84.28,0.762,0.642,1.0181,1.0012,0.18,0.693,1.675,6397.5,0.157,0.512,2.826,1187.76
2010-12-01,1.0029,0.7668,0.6398,83.29,1.0219,83.69,0.7699,0.6425,1.0265,1.0029,0.16,0.645,1.61,6312.43,0.157,0.461,2.797,1180.55
2010-12-02,1.003,0.7589,0.6381,83.96,1.0144,84.14,0.761,0.6399,1.0176,1.003,0.14,0.666,1.681,6409.7,0.172,0.539,2.966,1206.07
2010-12-03,0.9931,0.7614,0.6451,84.42,1.0094,83.84,0.7563,0.6408,1.0027,0.9931,0.1,0.679,1.685,6483.44,0.157,0.543,2.996,1221.53
2010-12-06,0.9752,0.7656,0.6499,84.67,1.0287,82.8,0.7471,0.6342,1.0039,0.9737,0.17,0.691,1.72,6440.9,0.142,0.476,3.007,1224.71
2010-12-07,0.9821,0.7649,0.6478,84.16,1.0238,82.68,0.7514,0.6363,1.0057,0.9821,0.16,0.673,1.669,6412.22,0.142,0.429,2.929,1223.12
2010-12-08,0.988,0.7633,0.6422,84.49,1.0248,83.49,0.754,0.6343,1.0123,0.988,0.16,0.67,1.686,6462.53,0.119,0.532,3.135,1223.75
2010-12-09,0.9864,0.7637,0.641,85.12,1.0239,84.11,0.7539,0.6327,1.0111,0.9864,0.05,0.707,1.76,6508.13,0.086,0.627,3.272,1228.28
2010-12-10,0.9833,0.768,0.6447,85.12,1.0268,83.83,0.7553,0.634,1.0103,0.9833,0.03,0.704,1.76,6537.63,0.086,0.628,3.213,1233.0
2010-12-13,0.982,0.7701,0.6434,85.4,1.0275,83.99,0.7571,0.6326,1.0102,0.9813,0.02,0.701,1.758,6519.14,0.081,0.644,3.323,1240.4
2010-12-14,0.968,0.7706,0.6508,86.09,1.0405,83.45,0.7467,0.6306,1.0084,0.968,0.16,0.729,1.808,6519.08,0.086,0.592,3.277,1240.46
2010-12-16,0.9674,0.7814,0.6643,86.98,1.037,84.28,0.7569,0.6433,1.0044,0.9674,0.2,0.742,1.961,6560.43,0.086,0.677,3.538,1235.23
2010-12-17,0.9646,0.7823,0.6625,87.01,1.0421,84.06,0.7553,0.6396,1.0063,0.9646,0.23,0.824,1.995,6566.17,0.071,0.649,3.434,1242.87
2010-12-20,0.97,0.7821,0.6649,86.59,1.0433,84.03,0.7586,0.6449,1.0123,0.9689,0.18,0.774,1.911,6538.16,0.048,0.609,3.332,1243.91
2010-12-21,0.965,0.7892,0.6681,86.79,1.0536,83.79,0.7617,0.6447,1.017,0.965,0.21,0.771,1.835,6521.25,0.023,0.605,3.34,1247.08
2010-12-22,0.958,0.796,0.6736,87.33,1.0597,83.81,0.7634,0.6463,1.0164,0.958,0.1,0.752,1.825,6558.17,0.043,0.614,3.303,1254.6
2010-12-23,0.9515,0.8012,0.682,87.69,1.0632,83.57,0.7634,0.6499,1.0134,0.9515,0.1,0.743,1.7,6553.7,0.081,0.634,3.348,1258.84
2010-12-27,0.9639,0.7924,0.6721,86.04,1.0799,82.95,0.7623,0.6475,1.0083,0.963,0.07,0.756,1.715,6599.43,0.061,0.655,3.414,1256.77
2010-12-28,0.9588,0.7906,0.675,86.18,1.048,82.76,0.7594,0.6484,1.0068,0.9588,0.03,0.75,1.748,6568.21,0.036,0.647,3.327,1257.54
2010-12-29,0.9521,0.8001,0.6825,86.51,1.0498,82.37,0.7621,0.6502,1.0007,0.9521,0.13,0.747,1.714,6569.06,0.02,0.751,3.482,1258.51
2010-12-30,0.9448,0.7989,0.6816,86.24,1.0573,81.63,0.7562,0.6452,1.0008,0.9448,0.03,0.757,1.781,6566.65,0.051,0.641,3.355,1259.78
2011-01-03,0.9322,0.8005,0.6863,86.8,1.0637,81.13,0.7491,0.6421,0.995,0.9347,0.16,0.738,1.763,6436.04,0.063,0.605,3.288,1257.64
2011-01-04,0.9342,0.8013,0.6913,87.49,1.0637,81.67,0.7486,0.6457,0.9937,0.9342,0.09,0.701,1.693,6493.88,0.096,0.601,3.334,1271.87
2011-01-05,0.9473,0.7918,0.6758,86.37,1.0519,82.06,0.7514,0.6415,0.9985,0.9473,0.13,0.714,1.683,6494.31,0.106,0.621,3.338,1270.2
2011-01-06,0.9661,0.787,0.6667,86.16,1.0313,83.19,0.7605,0.6442,0.9966,0.9661,0.06,0.736,1.73,6519.25,0.129,0.708,3.463,1276.56
2011-01-07,0.966,0.7962,0.6692,86.28,1.0317,83.31,0.7688,0.6463,0.9967,0.966,0.02,0.733,1.802,6532.84,0.134,0.677,3.399,1273.85
2011-01-10,0.9669,0.801,0.6647,85.87,1.0243,83.06,0.7762,0.644,0.993,0.9674,0.15,0.714,1.778,6497.64,0.132,0.597,3.328,1271.5
2011-01-11,0.9662,0.7977,0.6634,85.43,1.026,82.72,0.772,0.6421,0.9932,0.9662,0.14,0.711,1.725,6446.32,0.137,0.573,3.287,1269.75
2011-01-12,0.9737,0.791,0.6574,85.4,1.016,83.36,0.7707,0.6406,0.9901,0.9737,0.18,0.708,1.731,6534.84,0.137,0.589,3.34,1274.48
2011-01-13,0.9673,0.7876,0.6561,85.82,1.02,83.09,0.7614,0.6343,0.9862,0.9673,0.09,0.731,1.832,6613.75,0.147,0.605,3.367,1285.96
2011-01-14,0.9642,0.776,0.6549,85.87,1.0262,82.77,0.7482,0.6314,0.9895,0.9642,0.08,0.76,1.834,6562.47,0.134,0.585,3.299,1283.76
2011-01-18,0.9648,0.7789,0.6517,85.66,1.0218,82.68,0.7522,0.6294,0.9872,0.9648,0.05,0.834,1.869,6578.17,0.139,0.581,3.315,1293.24
2011-01-19,0.964,0.7749,0.6499,85.69,1.0286,82.62,0.7468,0.6263,0.9914,0.964,0.01,0.831,1.891,6634.93,0.142,0.589,3.37,1295.02
2011-01-20,0.9561,0.7767,0.6545,85.82,1.0424,82.16,0.7421,0.625,0.9959,0.9561,0.05,0.822,1.871,6559.66,0.147,0.568,3.337,1281.92
2011-01-21,0.967,0.7668,0.6498,85.77,1.0303,82.95,0.7422,0.6287,0.9971,0.967,0.05,0.851,1.926,6513.5,0.15,0.633,3.451,1280.26
2011-01-24,0.9585,0.7646,0.6519,86.04,1.0362,82.6,0.7331,0.625,0.9936,0.9584,0.13,0.881,1.899,6567.31,0.147,0.617,3.408,1283.35
2011-01-25,0.9494,0.7723,0.6588,86.89,1.0466,82.54,0.7332,0.6255,0.9936,0.9494,0.1,0.862,1.87,6603.8,0.147,0.621,3.406,1290.84
2011-01-26,0.9424,0.7749,0.6706,87.18,1.0569,82.26,0.7306,0.6322,0.9967,0.9424,0.1,0.859,1.868,6580.33,0.145,0.58,3.33,1291.18
2011-01-27,0.9425,0.7734,0.6659,87.16,1.0537,82.17,0.7293,0.6277,0.994,0.9425,0.02,0.865,1.869,6592.99,0.152,0.629,3.421,1296.63
2011-01-28,0.9462,0.7695,0.6635,87.6,1.0502,82.89,0.7281,0.6274,0.9934,0.9462,0.15,0.882,1.872,6562.36,0.134,0.586,3.389,1299.54
2011-01-31,0.9419,0.781,0.6697,87.09,1.0637,82.1,0.7353,0.6304,1.0017,0.942,0.09,0.895,1.857,6528.13,0.122,0.546,3.329,1276.34
2011-02-01,0.9436,0.7731,0.6607,86.85,1.0592,82.1,0.7305,0.6243,1.001,0.9436,0.13,0.844,1.843,6479.15,0.142,0.57,3.374,1286.12
2011-02-02,0.9356,0.7723,0.6616,86.86,1.0583,81.42,0.7229,0.6192,0.9907,0.9356,0.06,0.89,1.926,6555.26,0.147,0.605,3.435,1307.59
2011-02-03,0.9398,0.7698,0.6568,86.72,1.0505,81.5,0.7239,0.6177,0.9882,0.9398,0.11,0.897,1.9,6553.67,0.152,0.664,3.479,1304.03
2011-02-04,0.9464,0.7753,0.655,86.28,1.0474,81.67,0.7331,0.6193,0.9907,0.9464,0.13,0.845,1.887,6544.91,0.139,0.712,3.547,1307.1
2011-02-07,0.9547,0.7694,0.6481,85.78,1.0315,82.24,0.7373,0.6211,0.9886,0.9552,0.06,0.874,1.912,6584.4,0.129,0.752,3.638,1310.87
2011-02-08,0.955,0.77,0.6492,86.09,1.0362,82.3,0.7361,0.6207,0.9911,0.955,0.08,0.839,1.919,6611.14,0.129,0.765,3.64,1319.05
2011-02-09,0.9634,0.7615,0.6458,85.46,1.0326,82.3,0.7339,0.6223,0.9954,0.9634,0.13,0.836,1.939,6638.66,0.129,0.853,3.737,1324.57
2011-02-10,0.9584,0.7603,0.6482,85.95,1.0371,82.42,0.7283,0.621,0.9936,0.9584,0.01,0.876,1.98,6631.64,0.112,0.805,3.652,1320.88
2011-02-11,0.969,0.7585,0.6408,85.83,1.0265,83.35,0.7354,0.6213,0.9957,0.969,0.04,0.84,1.969,6612.06,0.076,0.837,3.702,1321.87
2011-02-14,0.974,0.7592,0.6415,85.69,1.0146,83.44,0.7402,0.6255,0.9894,0.9733,0.13,0.82,1.919,6665.22,0.079,0.838,3.638,1329.15
2011-02-15,0.9708,0.7639,0.6425,85.79,1.019,83.41,0.7413,0.6236,0.9891,0.9708,0.1,0.817,1.922,6666.06,0.089,0.847,3.625,1332.32
2011-02-16,0.9663,0.7662,0.6409,86.58,1.023,83.72,0.7413,0.62,0.9898,0.9663,0.14,0.831,1.919,6690.9,0.091,0.823,3.604,1328.01
2011-02-17,0.9592,0.7681,0.6475,87.19,1.0263,83.61,0.737,0.6213,0.9852,0.9592,0.12,0.855,1.923,6711.65,0.096,0.835,3.623,1336.32
2011-02-18,0.9495,0.7737,0.6509,87.71,1.0366,83.31,0.7348,0.6182,0.9847,0.9495,0.15,0.818,1.883,6706.47,0.079,0.766,3.576,1340.43
2011-02-22,0.9461,0.7718,0.6506,87.73,1.0373,83.08,0.7309,0.6162,0.9823,0.9461,0.13,0.812,1.918,6683.87,0.073,0.755,3.576,1343.01
2011-02-23,0.9378,0.7802,0.66,88.12,1.0546,82.77,0.7322,0.6195,0.9903,0.9378,0.13,0.826,1.888,6622.49,0.091,0.698,3.459,1315.44
2011-02-24,0.932,0.7792,0.6608,88.34,1.0594,82.45,0.7274,0.6168,0.9892,0.932,0.06,0.852,1.891,6622.77,0.106,0.751,3.483,1307.4
