caldt,totval,totcnt,spindx
20030902,9330117580.00,500,1021.99
20030903,9368514100.00,500,1026.27
20030904,9383351570.00,500,1027.97
20030905,9323980070.00,500,1021.39
20030908,9417590670.00,500,1031.64
20030909,9337588720.00,500,1023.17
20030910,9227726490.00,500,1010.92
20030911,9277669860.00,500,1016.42
20030912,9298472910.00,500,1018.63
20030915,9264369210.00,500,1014.81
20030916,9395126680.00,500,1029.32
20030917,9364460860.00,500,1025.97
20030918,9489160240.00,500,1039.58
20030919,9461003550.00,500,1036.30
20030922,9335549950.00,500,1022.82
20030923,9391360880.00,500,1029.03
20030924,9213977570.00,500,1009.38
20030925,9159284400.00,500,1003.27
20030926,9104495230.00,500,996.85
20030929,9191448860.00,500,1006.58
20030930,9132049160.00,500,995.97
20031001,9332606770.00,500,1018.22
20031002,9354116060.00,500,1020.24
20031003,9441139250.00,500,1029.85
20031006,9483256860.00,500,1034.35
20031007,9528915470.00,500,1039.25
20031008,9480631680.00,500,1033.78
20031009,9526560190.00,500,1038.73
20031010,9518494850.00,500,1038.06
20031013,9583335900.00,500,1045.35
20031014,9620719080.00,500,1049.48
20031015,9593821790.00,500,1046.76
20031016,9623568890.00,500,1050.07
20031017,9526072260.00,500,1039.32
20031020,9575311180.00,500,1044.68
20031021,9589365470.00,500,1046.03
20031022,9446555300.00,500,1030.36
20031023,9476885760.00,500,1033.77
20031024,9430751050.00,500,1028.91
20031027,9449996440.00,500,1031.13
20031028,9593223410.00,500,1046.79
20031029,9606526740.00,500,1048.11
20031030,9595187390.00,500,1046.94
20031031,9627940830.00,500,1050.71
20031103,9707655640.00,500,1059.02
20031104,9654528720.00,500,1053.25
20031105,9642871280.00,500,1051.81
20031106,9699460060.00,500,1058.05
20031107,9654780610.00,500,1053.21
20031110,9598565270.00,500,1047.11
20031111,9593925860.00,500,1046.57
20031112,9703658860.00,500,1058.56
20031113,9708588740.00,500,1058.41
20031114,9634592220.00,500,1050.35
20031117,9570275200.00,500,1043.63
20031118,9487040140.00,500,1034.15
20031119,9564566180.00,500,1042.44
20031120,9483763370.00,500,1033.65
20031121,9495892340.00,500,1035.28
20031124,9647661600.00,500,1052.08
20031125,9667402640.00,500,1053.89
20031126,9707247560.00,500,1058.45
20031128,9705385380.00,500,1058.20
20031201,9810595020.00,500,1070.12
20031202,9779496190.00,500,1066.62
20031203,9764494620.00,500,1064.73
20031204,9808614580.00,500,1069.72
20031205,9734029360.00,500,1061.50
20031208,9801110860.00,500,1069.30
20031209,9720274040.00,500,1060.18
20031210,9710022680.00,500,1059.05
20031211,9823053200.00,500,1071.21
20031212,9849352340.00,500,1074.14
20031215,9794700490.00,500,1068.04
20031216,9857008950.00,500,1075.13
20031217,9871139680.00,500,1076.48
20031218,9988449230.00,500,1089.18
20031219,9984967190.00,500,1088.67
20031222,10023406500.00,500,1092.94
20031223,10051719700.00,500,1096.02
20031224,10033836100.00,500,1094.04
20031226,10048747200.00,500,1095.89
20031229,10172390600.00,500,1109.48
20031230,10171754800.00,500,1109.64
20031231,10156561300.00,500,1111.92
20040102,10127443200.00,500,1108.48
20040105,10252609400.00,500,1122.22
20040106,10267793000.00,500,1123.67
20040107,10291658300.00,500,1126.33
20040108,10339371700.00,500,1131.92
20040109,10251747900.00,500,1121.86
20040112,10300607300.00,500,1127.23
20040113,10244595300.00,500,1121.22
20040114,10329088700.00,500,1130.52
20040115,10344462300.00,500,1132.05
20040116,10413861500.00,500,1139.83
20040120,10408367600.00,500,1138.77
20040121,10487223900.00,500,1147.62
20040122,10455231200.00,500,1143.94
20040123,10429982900.00,500,1141.55
20040126,10556997400.00,500,1155.37
20040127,10455374600.00,500,1144.05
20040128,10314877100.00,500,1128.48
20040129,10363945700.00,500,1134.11
20040130,10338496000.00,500,1131.13
20040202,10375497400.00,500,1135.26
20040203,10381814100.00,500,1136.03
20040204,10295801600.00,500,1126.52
20040205,10316674100.00,500,1128.59
20040206,10444457800.00,500,1142.76
20040209,10418514900.00,500,1139.81
20040210,10468720800.00,500,1145.54
20040211,10583824500.00,500,1157.76
20040212,10534117700.00,500,1152.11
20040213,10477577800.00,500,1145.81
20040217,10579048400.00,500,1156.99
20040218,10530984800.00,500,1151.82
20040219,10488957300.00,500,1147.06
20040220,10462178900.00,500,1144.11
20040223,10431905400.00,500,1140.99
20040224,10416119100.00,500,1139.09
20040225,10459202700.00,500,1143.67
20040226,10469145700.00,500,1144.91
20040227,10494719800.00,500,1144.94
20040301,10597072200.00,500,1155.96
20040302,10535958300.00,500,1149.10
20040303,10553304900.00,500,1151.04
20040304,10586360100.00,500,1154.88
20040305,10606946700.00,500,1156.87
20040308,10518573000.00,500,1147.21
20040309,10458104800.00,500,1140.58
20040310,10303618900.00,500,1123.89
20040311,10146935900.00,500,1106.78
20040312,10271913600.00,500,1120.57
20040315,10125583400.00,500,1104.49
20040316,10183402500.00,500,1110.70
20040317,10301962600.00,500,1123.75
20040318,10289411000.00,500,1122.32
20040319,10174843700.00,500,1109.78
20040322,10041955000.00,500,1095.40
20040323,10030347700.00,500,1093.95
20040324,10005892200.00,500,1091.33
20040325,10175880700.00,500,1109.19
20040326,10166539000.00,500,1108.06
20040329,10298251500.00,500,1122.47
20040330,10339450500.00,500,1127.00
20040331,10352709700.00,500,1126.21
20040401,10410716100.00,500,1132.17
20040402,10514763400.00,500,1141.81
20040405,10594493500.00,500,1150.57
20040406,10571751300.00,500,1148.16
20040407,10536370100.00,500,1140.53
20040408,10525011300.00,500,1139.32
20040412,10578682900.00,500,1145.20
20040413,10433087500.00,500,1129.44
20040414,10418650800.00,500,1128.17
20040415,10426978500.00,500,1128.84
20040416,10480085500.00,500,1134.61
20040419,10490409400.00,500,1135.82
20040420,10327999000.00,500,1118.15
20040421,10383062600.00,500,1124.09
20040422,10529479800.00,500,1139.93
20040423,10541269900.00,500,1140.60
20040426,10495641300.00,500,1135.53
20040427,10519544000.00,500,1138.11
20040428,10372219000.00,500,1122.41
20040429,10290151600.00,500,1113.89
20040430,10225312000.00,500,1107.30
20040503,10317709700.00,500,1117.49
20040504,10337731700.00,500,1119.55
20040505,10356477600.00,500,1121.53
20040506,10286920000.00,500,1113.99
20040507,10144981600.00,500,1098.70
20040510,10038599100.00,500,1087.12
20040511,10114090900.00,500,1095.45
20040512,10132593100.00,500,1097.28
20040513,10124467500.00,500,1096.44
20040514,10116912700.00,500,1095.70
20040517,10010956800.00,500,1084.10
20040518,10079945400.00,500,1091.49
20040519,10054024800.00,500,1088.68
20040520,10058130200.00,500,1089.19
20040521,10098538300.00,500,1093.56
20040524,10115080600.00,500,1095.41
20040525,10276956200.00,500,1113.05
20040526,10294532200.00,500,1114.94
20040527,10353609000.00,500,1121.28
20040528,10345264300.00,500,1120.68
20040601,10349943100.00,500,1121.20
20040602,10385515900.00,500,1124.99
20040603,10308420800.00,500,1116.64
20040604,10362929100.00,500,1122.50
20040607,10528267300.00,500,1140.42
20040608,10543191700.00,500,1142.18
20040609,10443233600.00,500,1131.33
20040610,10490267700.00,500,1136.47
20040614,10386894700.00,500,1125.29
20040615,10450857400.00,500,1132.01
20040616,10464441300.00,500,1133.56
20040617,10451250600.00,500,1132.05
20040618,10478065600.00,500,1135.02
20040621,10435965400.00,500,1130.30
20040622,10474274700.00,500,1134.41
20040623,10563116400.00,500,1144.06
20040624,10532200500.00,500,1140.65
20040625,10485124100.00,500,1134.43
20040628,10462086600.00,500,1133.35
20040629,10489049000.00,500,1136.20
20040630,10514279400.00,500,1140.84
20040701,10422289900.00,500,1128.94
20040702,10389136300.00,500,1125.38
20040706,10305406100.00,500,1116.21
20040707,10324061800.00,500,1118.33
20040708,10239042800.00,500,1109.11
20040709,10272853400.00,500,1112.81
20040712,10286411900.00,500,1114.35
20040713,10295081600.00,500,1115.14
20040714,10261268800.00,500,1111.47
20040715,10215307500.00,500,1106.69
20040716,10168035800.00,500,1101.39
20040719,10162207900.00,500,1100.90
20040720,10233514600.00,500,1108.67
20040721,10099474000.00,500,1093.88
20040722,10124320100.00,500,1096.84
20040723,10027152500.00,500,1086.20
20040726,10008771300.00,500,1084.06
20040727,10107444100.00,500,1094.83
20040728,10114310200.00,500,1095.42
20040729,10161255900.00,500,1100.43
20040730,10175588400.00,500,1101.72
20040802,10218167800.00,500,1106.62
20040803,10158986400.00,500,1099.69
20040804,10149764600.00,500,1098.63
20040805,9983960270.00,500,1080.70
20040806,9829603980.00,500,1063.97
20040809,9841401740.00,500,1065.22
20040810,9967749840.00,500,1079.04
20040811,9938574090.00,500,1075.79
20040812,9823213340.00,500,1063.23
20040813,9838592460.00,500,1064.80
20040816,9971358390.00,500,1079.34
20040817,9992756270.00,500,1081.71
20040818,10117547600.00,500,1095.17
20040819,10080895700.00,500,1091.23
20040820,10146850100.00,500,1098.35
20040823,10121226900.00,500,1095.68
20040824,10126276800.00,500,1096.19
20040825,10207333200.00,500,1104.96
20040826,10208276400.00,500,1105.09
20040827,10233194200.00,500,1107.77
20040830,10154662900.00,500,1099.15
20040831,10202644100.00,500,1104.24
20040901,10216288600.00,500,1105.91
20040902,10331374100.00,500,1118.31
20040903,10288735000.00,500,1113.63
20040907,10359267600.00,500,1121.30
20040908,10312715300.00,500,1116.27
20040909,10331269400.00,500,1118.38
20040910,10382551000.00,500,1123.92
20040913,10399143700.00,500,1125.82
20040914,10423038900.00,500,1128.33
20040915,10349248800.00,500,1120.37
20040916,10378093300.00,500,1123.50
20040917,10424847600.00,500,1128.55
20040920,10365552400.00,500,1122.20
20040921,10431299700.00,500,1129.30
20040922,10286931400.00,500,1113.56
20040923,10238868100.00,500,1108.36
20040924,10253132200.00,500,1110.11
20040927,10191458900.00,500,1103.52
20040928,10252290400.00,500,1110.06
20040929,10295706300.00,500,1114.80
20040930,10285563700.00,500,1114.58
20041001,10453903900.00,500,1131.50
20041004,10488715900.00,500,1135.17
20041005,10481890500.00,500,1134.48
20041006,10552010100.00,500,1142.05
20041007,10447098200.00,500,1130.65
20041008,10369080900.00,500,1122.14
20041011,10389586100.00,500,1124.39
20041012,10365272500.00,500,1121.84
20041013,10288870600.00,500,1113.65
20041014,10193289200.00,500,1103.29
20041015,10237979600.00,500,1108.20
20041018,10290716400.00,500,1114.02
20041019,10191275500.00,500,1103.23
20041020,10196130300.00,500,1103.66
20041021,10222696500.00,500,1106.49
20041022,10123216500.00,500,1095.74
20041025,10114436700.00,500,1094.81
20041026,10263310700.00,500,1111.09
20041027,10364276300.00,500,1125.40
20041028,10381595100.00,500,1127.44
20041029,10400365400.00,500,1130.20
20041101,10411086400.00,500,1130.51
20041102,10412129000.00,500,1130.54
20041103,10527107800.00,500,1143.20
20041104,10697859800.00,500,1161.67
20041105,10742346000.00,500,1166.17
20041108,10729887600.00,500,1164.89
20041109,10722912500.00,500,1164.08
20041110,10712219800.00,500,1162.91
20041111,10809262200.00,500,1173.48
20041112,10905156100.00,500,1184.17
20041115,10871621800.00,500,1183.81
20041116,10794771800.00,500,1175.43
20041117,10854329500.00,500,1181.94
20041118,10868247300.00,500,1183.55
20041119,10748224600.00,500,1170.34
20041122,10810515900.00,500,1177.24
20041123,10807879000.00,500,1176.94
20041124,10852828700.00,500,1181.76
20041126,10860551000.00,500,1182.65
20041129,10823220200.00,500,1178.57
20041130,10775860400.00,500,1173.82
20041201,10923453100.00,500,1191.37
20041202,10913576000.00,500,1190.33
20041203,10921681500.00,500,1191.17
20041206,10913685000.00,500,1190.25
20041207,10795422600.00,500,1177.07
20041208,10844351100.00,500,1182.81
20041209,10902580600.00,500,1189.24
20041210,10890706200.00,500,1188.00
20041213,10988410300.00,500,1198.68
20041214,11031733500.00,500,1203.38
20041215,11055283100.00,500,1205.72
20041216,11032277600.00,500,1203.21
20041217,10953409000.00,500,1194.22
20041220,10996477000.00,500,1194.65
20041221,11096706000.00,500,1205.45
20041222,11134324700.00,500,1209.57
20041223,11138755100.00,500,1210.13
20041227,11090555900.00,500,1204.92
20041228,11168690500.00,500,1213.54
20041229,11168164300.00,500,1213.45
20041230,11168749200.00,500,1213.55
20041231,11174847000.00,500,1211.92
20050103,11083347700.00,500,1202.08
20050104,10955420000.00,500,1188.05
20050105,10915459400.00,500,1183.74
20050106,10953701000.00,500,1187.89
20050107,10937920600.00,500,1186.19
20050110,10974873200.00,500,1190.25
20050111,10908126600.00,500,1182.99
20050112,10955325600.00,500,1187.70
20050113,10860714000.00,500,1177.45
20050114,10926599700.00,500,1184.52
20050118,11033087700.00,500,1195.98
20050119,10928580500.00,500,1184.63
20050120,10843949400.00,500,1175.41
20050121,10772957400.00,500,1167.87
20050124,10735505500.00,500,1163.75
20050125,10777709500.00,500,1168.41
20050126,10830405000.00,500,1174.07
20050127,10835979500.00,500,1174.55
20050128,10803871600.00,500,1171.36
20050131,10893939400.00,500,1181.27
20050201,10968587800.00,500,1189.41
20050202,11003521500.00,500,1193.19
20050203,10973681500.00,500,1189.89
20050204,11095487200.00,500,1203.03
20050207,11083138100.00,500,1201.72
20050208,11089646500.00,500,1202.30
20050209,10993570200.00,500,1191.99
20050210,11040932500.00,500,1197.01
20050211,11117627000.00,500,1205.30
20050214,11125810100.00,500,1206.14
20050215,11160594200.00,500,1210.12
20050216,11160911800.00,500,1210.34
20050217,11073526000.00,500,1200.75
20050218,11081461800.00,500,1201.59
20050222,10920544700.00,500,1184.16
20050223,10982040000.00,500,1190.80
20050224,11068236900.00,500,1200.20
20050225,11169442600.00,500,1211.37
20050228,11090951900.00,500,1203.60
20050301,11153335800.00,500,1210.41
20050302,11151412200.00,500,1210.08
20050303,11155563700.00,500,1210.47
20050304,11263764500.00,500,1222.12
20050307,11291866600.00,500,1225.31
20050308,11236937300.00,500,1219.43
20050309,11123761800.00,500,1207.01
20050310,11142828900.00,500,1209.25
20050311,11060490900.00,500,1200.08
20050314,11125102900.00,500,1206.83
20050315,11042018500.00,500,1197.75
20050316,10952761900.00,500,1188.07
20050317,10971678300.00,500,1190.21
20050318,10965886900.00,500,1189.65
20050321,10912068500.00,500,1183.78
20050322,10801759200.00,500,1171.71
20050323,10809391100.00,500,1172.53
20050324,10800127500.00,500,1171.42
20050328,10836045900.00,500,1174.28
20050329,10752805200.00,500,1165.36
20050330,10900656400.00,500,1181.41
20050331,10900580800.00,500,1180.59
20050401,10828928200.00,500,1172.92
20050404,10860826900.00,500,1176.12
20050405,10908608700.00,500,1181.39
20050406,10933043500.00,500,1184.07
20050407,10997490700.00,500,1191.14
20050408,10906445600.00,500,1181.20
20050411,10906298300.00,500,1181.21
20050412,10966763600.00,500,1187.76
20050413,10838494700.00,500,1173.79
20050414,10730328800.00,500,1162.05
20050415,10551558700.00,500,1142.62
20050418,10581789400.00,500,1145.98
20050419,10645338900.00,500,1152.78
20050420,10505124000.00,500,1137.50
20050421,10708718800.00,500,1159.95
20050422,10638261200.00,500,1152.12
20050425,10729440000.00,500,1162.10
20050426,10635895900.00,500,1151.74
20050427,10678762200.00,500,1156.38
20050428,10555301000.00,500,1143.22
20050429,10683198400.00,500,1156.85
20050502,10733111500.00,500,1162.16
20050503,10725968700.00,500,1161.17
20050504,10857237000.00,500,1175.65
20050505,10831200600.00,500,1172.63
20050506,10818393000.00,500,1171.35
20050509,10887677100.00,500,1178.84
20050510,10770763200.00,500,1166.22
20050511,10815603600.00,500,1171.11
20050512,10706313700.00,500,1159.36
20050513,10657646500.00,500,1154.05
20050516,10765866600.00,500,1165.69
20050517,10839634500.00,500,1173.80
20050518,10949136600.00,500,1185.56
20050519,10996509900.00,500,1191.08
20050520,10978384800.00,500,1189.28
20050523,11021958500.00,500,1193.86
20050524,11023689100.00,500,1194.07
20050525,10986073100.00,500,1190.01
20050526,11056303500.00,500,1197.62
20050527,11067621600.00,500,1198.78
20050531,10972857600.00,500,1191.50
20050601,11070616500.00,500,1202.27
20050602,11091565400.00,500,1204.29
20050603,11015280200.00,500,1196.02
20050606,11028983600.00,500,1197.51
20050607,11025790000.00,500,1197.26
20050608,11001616400.00,500,1194.67
20050609,11060638300.00,500,1200.93
20050610,11034671700.00,500,1198.11
20050613,11058951000.00,500,1200.82
20050614,11089254400.00,500,1203.91
20050615,11114894200.00,500,1206.58
20050616,11155009800.00,500,1210.96
20050617,11209266700.00,500,1216.96
20050620,11201248300.00,500,1216.10
20050621,11177945300.00,500,1213.61
20050622,11180894900.00,500,1213.88
20050623,11059938500.00,500,1200.73
20050624,10976048500.00,500,1191.57
20050627,10968017900.00,500,1190.69
20050628,11068568900.00,500,1201.57
20050629,11053760400.00,500,1199.85
20050630,10968272300.00,500,1191.33
20050701,11005557900.00,500,1194.44
20050705,11110289100.00,500,1204.99
20050706,11017991400.00,500,1194.94
20050707,11044808800.00,500,1197.87
20050708,11173158400.00,500,1211.86
20050711,11243628100.00,500,1219.44
20050712,11269274200.00,500,1222.21
20050713,11279172600.00,500,1223.29
20050714,11308957200.00,500,1226.50
20050715,11322235600.00,500,1227.92
20050718,11259748400.00,500,1221.13
20050719,11336638700.00,500,1229.35
20050720,11388957100.00,500,1235.20
20050721,11313415800.00,500,1227.04
20050722,11375661300.00,500,1233.68
20050725,11333023800.00,500,1229.03
20050726,11351437400.00,500,1231.16
20050727,11403810100.00,500,1236.79
20050728,11467479300.00,500,1243.72
20050729,11375061100.00,500,1234.18
20050801,11385420200.00,500,1235.35
20050802,11467563000.00,500,1244.12
20050803,11476228200.00,500,1245.04
20050804,11390517800.00,500,1235.86
20050805,11303885600.00,500,1226.42
20050808,11272476900.00,500,1223.13
20050809,11348401200.00,500,1231.38
20050810,11327167500.00,500,1229.13
20050811,11401490500.00,500,1237.81
20050812,11334720800.00,500,1230.39
20050815,11341309900.00,500,1233.87
20050816,11206842400.00,500,1219.34
20050817,11213453300.00,500,1220.24
20050818,11202974600.00,500,1219.02
20050819,11217538100.00,500,1219.71
20050822,11235207800.00,500,1221.73
20050823,11196827000.00,500,1217.57
20050824,11123424500.00,500,1209.59
20050825,11148891800.00,500,1212.39
20050826,11082169600.00,500,1205.10
20050829,11149136000.00,500,1212.28
20050830,11110362100.00,500,1208.41
20050831,11254185300.00,500,1220.33
20050901,11267315900.00,500,1221.59
20050902,11233998300.00,500,1218.02
20050906,11376121200.00,500,1233.39
20050907,11403799800.00,500,1236.36
20050908,11359807600.00,500,1231.67
20050909,11448147600.00,500,1241.48
20050912,11439933800.00,500,1240.56
20050913,11352954500.00,500,1231.20
20050914,11315000700.00,500,1227.16
20050915,11319423100.00,500,1227.73
20050916,11411042300.00,500,1237.91
20050919,11349394800.00,500,1231.02
20050920,11261021300.00,500,1221.34
20050921,11154932600.00,500,1210.20
20050922,11196139800.00,500,1214.62
20050923,11202895800.00,500,1215.29
20050926,11206346600.00,500,1215.63
20050927,11207050100.00,500,1215.66
20050928,11218241800.00,500,1216.89
20050929,11317902400.00,500,1227.68
20050930,11328229800.00,500,1228.81
20051003,11303777800.00,499,1226.70
20051004,11199097700.00,500,1214.47
20051005,11033449400.00,500,1196.39
20051006,10987616100.00,500,1191.49
20051007,11029074700.00,500,1195.90
20051010,10950323100.00,500,1187.33
20051011,10933762700.00,500,1184.87
20051012,10867632400.00,500,1177.68
20051013,10860764100.00,500,1176.84
20051014,10950135400.00,500,1186.57
20051017,10983491600.00,500,1190.10
20051018,10874072400.00,500,1178.14
20051019,11036424500.00,500,1195.76
20051020,10870440700.00,500,1177.80
20051021,10889042500.00,500,1179.59
20051024,11062810800.00,500,1199.38
20051025,11043121300.00,500,1196.54
20051026,10996865300.00,500,1191.38
20051027,10880835200.00,500,1178.90
20051028,11057335500.00,500,1198.41
20051031,11126639300.00,500,1207.01
20051101,11089295100.00,500,1202.76
20051102,11200265700.00,500,1214.76
20051103,11248050200.00,500,1219.94
20051104,11250940500.00,500,1220.14
20051107,11277124000.00,500,1222.81
20051108,11238367800.00,500,1218.59
20051109,11256417200.00,500,1220.65
20051110,11353941500.00,500,1230.96
20051111,11388310400.00,500,1234.72
20051114,11378860500.00,500,1233.76
20051115,11335045200.00,500,1229.01
20051116,11356020100.00,500,1231.21
20051117,11462489700.00,500,1242.80
20051118,11512354600.00,500,1248.27
20051121,11576538500.00,500,1254.85
20051122,11634439900.00,500,1261.23
20051123,11676009800.00,500,1265.61
20051125,11698576000.00,500,1268.25
20051128,11598785000.00,500,1257.46
20051129,11597457900.00,500,1257.48
20051130,11545923500.00,500,1249.48
20051201,11684855000.00,500,1264.67
20051202,11707164200.00,500,1265.08
20051205,11677985500.00,500,1262.09
20051206,11692515100.00,500,1263.70
20051207,11634437800.00,500,1257.37
20051208,11621534800.00,500,1255.84
20051209,11654527800.00,500,1259.37
20051212,11665873500.00,500,1260.43
20051213,11730615600.00,500,1267.43
20051214,11779355900.00,500,1272.74
20051215,11762035000.00,500,1270.94
20051216,11728612100.00,500,1267.32
20051219,11659499200.00,500,1259.92
20051220,11649037500.00,500,1259.62
20051221,11677778400.00,500,1262.79
20051222,11725356800.00,500,1268.12
20051223,11729888500.00,500,1268.66
20051227,11618086900.00,500,1256.54
20051228,11632641800.00,500,1258.17
20051229,11598118300.00,500,1254.42
20051230,11534265500.00,500,1248.29
20060103,11699545700.00,500,1268.80
20060104,11740829600.00,499,1273.46
20060105,11745619900.00,500,1273.48
20060106,11855262700.00,500,1285.45
20060109,11899300800.00,500,1290.15
20060110,11894617400.00,500,1289.69
20060111,11936204900.00,500,1294.18
20060112,11860576900.00,500,1286.06
20060113,11874096000.00,500,1287.61
20060117,11829840600.00,500,1282.93
20060118,11782968000.00,500,1277.93
20060119,11849198300.00,500,1285.04
20060120,11632937000.00,500,1261.49
20060123,11655825500.00,500,1263.82
20060124,11683020400.00,500,1266.86
20060125,11663569700.00,500,1264.68
20060126,11748525000.00,500,1273.83
20060127,11839069300.00,500,1283.72
20060130,11854349600.00,500,1285.20
20060131,11786499400.00,500,1280.08
20060201,11812444300.00,500,1282.46
20060202,11707652000.00,500,1270.84
20060203,11641545300.00,500,1264.03
20060206,11648995500.00,500,1265.02
20060207,11554788600.00,500,1254.78
20060208,11654869700.00,500,1265.65
20060209,11638325100.00,500,1263.78
20060210,11666346400.00,500,1266.99
20060213,11627497900.00,500,1262.86
20060214,11745107200.00,500,1275.53
20060215,11787809500.00,500,1280.00
20060216,11874091600.00,500,1289.38
20060217,11853224300.00,500,1287.24
20060221,11813768400.00,500,1283.03
20060222,11902184200.00,500,1292.67
20060223,11859214900.00,500,1287.79
20060224,11870766100.00,500,1289.43
20060227,11914837500.00,500,1294.12
20060228,11816345400.00,500,1280.66
20060301,11916351300.00,500,1291.24
20060302,11896750200.00,500,1289.14
20060303,11891851500.00,500,1287.23
20060306,11808356900.00,500,1278.26
20060307,11770479700.00,500,1275.88
20060308,11794015300.00,500,1278.47
20060309,11752958900.00,500,1272.23
20060310,11839550500.00,500,1281.58
20060313,11862044000.00,500,1284.13
20060314,11985016700.00,500,1297.48
20060315,12037629500.00,500,1303.02
20060316,12061558500.00,500,1305.33
20060317,12080010100.00,500,1307.25
20060320,12062734800.00,500,1305.08
20060321,11990040300.00,500,1297.23
20060322,12060793200.00,500,1305.04
20060323,12031702000.00,500,1301.67
20060324,12043811400.00,500,1302.95
20060327,12030540900.00,500,1301.61
20060328,11953609200.00,500,1293.23
20060329,12042435300.00,500,1302.89
20060330,12017498300.00,500,1300.25
20060331,11949724700.00,500,1294.83
20060403,12048833100.00,500,1297.81
20060404,12122157000.00,500,1305.93
20060405,12174204800.00,500,1311.56
20060406,12150142900.00,500,1309.04
20060407,12023643900.00,500,1295.50
20060410,12030181300.00,500,1296.60
20060411,11937057200.00,500,1286.57
20060412,11951339600.00,500,1288.12
20060413,11957873000.00,500,1289.12
20060417,11922966100.00,500,1285.33
20060418,12128815700.00,500,1307.65
20060419,12151659000.00,500,1309.93
20060420,12168162100.00,500,1311.46
20060421,12164640800.00,500,1311.28
20060424,12124225400.00,500,1308.11
20060425,12065876100.00,500,1301.74
20060426,12099875900.00,500,1305.41
20060427,12138068300.00,500,1309.72
20060428,12120838900.00,500,1310.61
20060501,12071975500.00,500,1305.19
20060502,12144827700.00,500,1313.21
20060503,12096294900.00,500,1307.85
20060504,12136618400.00,500,1312.25
20060505,12269272500.00,500,1325.76
20060508,12259492400.00,500,1324.66
20060509,12263839100.00,500,1325.14
20060510,12243454400.00,500,1322.85
20060511,12084692400.00,500,1305.92
20060512,11947816900.00,500,1291.24
20060515,11979581200.00,500,1294.50
20060516,11957277900.00,500,1292.08
20060517,11755044000.00,500,1270.32
20060518,11679707100.00,500,1261.81
20060519,11725679800.00,500,1267.03
20060522,11680874200.00,500,1262.07
20060523,11631260800.00,500,1256.58
20060524,11651756800.00,500,1258.57
20060525,11786578700.00,500,1272.88
20060526,11852507000.00,500,1280.16
20060530,11664179000.00,500,1259.84
20060531,11766925100.00,500,1270.09
20060601,11909917600.00,500,1285.71
20060602,11930776600.00,500,1288.22
20060605,11719601600.00,500,1265.29
20060606,11706956500.00,500,1263.85
20060607,11636676400.00,500,1256.15
20060608,11653333400.00,500,1257.93
20060609,11601801000.00,500,1252.30
20060612,11454995100.00,500,1236.40
20060613,11337641800.00,500,1223.69
20060614,11397645800.00,500,1230.04
20060615,11640555200.00,500,1256.16
20060616,11598833600.00,500,1251.54
20060619,11495755900.00,500,1240.14
20060620,11495495800.00,500,1240.12
20060621,11608554000.00,500,1252.20
20060622,11546864500.00,500,1245.60
20060623,11535089100.00,500,1244.50
20060626,11590256400.00,500,1250.56
20060627,11485356100.00,500,1239.20
20060628,11552045700.00,500,1246.00
20060629,11798199200.00,500,1272.87
20060630,11764522000.00,500,1270.20
20060703,11854595000.00,500,1280.19
20060705,11767878600.00,500,1270.91
20060706,11796357900.00,500,1274.08
20060707,11715724600.00,500,1265.48
20060710,11734053800.00,500,1267.34
20060711,11780484500.00,500,1272.52
20060712,11650426000.00,500,1258.60
20060713,11498654800.00,500,1242.29
20060714,11441015600.00,500,1236.20
20060717,11424822000.00,500,1234.49
20060718,11446902300.00,500,1236.86
20060719,11658371100.00,500,1259.81
20060720,11559985000.00,500,1249.13
20060721,11480390900.00,500,1240.29
20060724,11670235300.00,500,1260.91
20060725,11747236600.00,500,1268.88
20060726,11742572400.00,500,1268.40
20060727,11691749600.00,500,1263.20
20060728,11833497200.00,500,1278.55
20060731,11792742300.00,500,1276.66
20060801,11735118100.00,500,1270.92
20060802,11806287200.00,500,1278.55
20060803,11823069700.00,500,1280.27
20060804,11815581400.00,500,1279.36
20060807,11782324200.00,500,1275.77
20060808,11743480800.00,500,1271.48
20060809,11690715900.00,500,1265.95
20060810,11746437900.00,500,1271.81
20060811,11699925500.00,500,1266.74
20060814,11714944600.00,500,1268.21
20060815,11873395300.00,500,1285.58
20060816,11962147800.00,500,1295.43
20060817,11982953400.00,500,1297.48
20060818,12025075600.00,500,1302.30
20060821,11981379600.00,500,1297.52
20060822,11991402100.00,500,1298.82
20060823,11940419000.00,500,1292.99
20060824,11967953300.00,500,1296.06
20060825,11958927800.00,500,1295.09
20060828,12022145800.00,500,1301.78
20060829,12046698100.00,500,1304.28
20060830,12046848000.00,500,1304.27
20060831,12005081900.00,500,1303.82
20060901,12070725000.00,500,1311.01
20060905,12092040300.00,500,1313.25
20060906,11971869700.00,500,1300.26
20060907,11914889700.00,500,1294.02
20060908,11959059500.00,500,1298.92
20060911,11966734300.00,500,1299.54
20060912,12091800900.00,500,1313.11
20060913,12138183300.00,500,1318.07
20060914,12123972100.00,500,1316.28
20060915,12156314300.00,500,1319.87
20060918,12165482200.00,500,1321.18
20060919,12139627900.00,500,1318.31
20060920,12204418100.00,500,1325.18
20060921,12138880500.00,500,1318.03
20060922,12107817000.00,500,1314.78
20060925,12213723700.00,500,1326.37
20060926,12305284300.00,500,1336.34
20060927,12308622200.00,500,1336.59
20060928,12332914700.00,500,1339.15
20060929,12287172200.00,500,1335.85
