Date,SMI,SP500,USD_CHF,BondCH,BondUS
2014-08-14,8430.099609,1955.18,0.90731,0.997,4.06
2014-08-15,8366.730469,1955.06,0.90674,1.027,4.0
2014-08-18,8453.589844,1971.74,0.90342,1.026,4.06
2014-08-19,8525.379883,1981.6,0.9067,1.036,4.11
2014-08-20,8527.910156,1986.51,0.9092,1.038,4.11
2014-08-21,8570.0,1992.37,0.91349,1.032,4.08
2014-08-22,8554.160156,1988.4,0.9116,1.036,4.03
2014-08-25,8611.580078,1997.92,0.91661,1.028,4.01
2014-08-26,8673.290039,2000.02,0.916,1.027,4.03
2014-08-27,8669.799805,2000.12,0.91755,1.035,3.99
2014-08-28,8622.230469,1996.74,0.91496,1.007,3.94
2014-08-29,8658.969727,2003.37,0.91504,0.998,3.95
2014-09-02,8757.320313,2002.28,0.9193,1.005,4.0
2014-09-03,8803.570313,2000.72,0.91937,1.047,3.98
2014-09-04,8834.75,1997.65,0.9178,1.055,4.03
2014-09-05,8788.769531,2007.71,0.93281,1.097,4.1
2014-09-08,8817.19043,2001.54,0.9311,1.085,4.08
2014-09-09,8825.599609,1988.44,0.9361,1.13,4.09
2014-09-10,8816.070313,1995.69,0.9323,1.164,4.13
2014-09-11,8829.009766,1997.45,0.9368,1.115,4.12
2014-09-12,8795.929688,1985.54,0.936,1.135,4.22
2014-09-15,8796.410156,1984.13,0.93372,1.148,4.21
2014-09-16,8804.44043,1998.98,0.93555,1.112,4.22
2014-09-17,8825.610352,2001.57,0.9327,1.129,4.22
2014-09-18,8830.490234,2011.36,0.94229,1.134,4.22
2014-09-19,8840.169922,2010.4,0.93435,1.146,4.16
2014-09-22,8817.519531,1994.29,0.94017,1.114,4.15
2014-09-23,8763.799805,1982.77,0.93974,1.062,4.1
2014-09-24,8797.169922,1998.3,0.93937,1.094,4.13
2014-09-25,8772.759766,1965.99,0.94592,1.087,4.06
2014-09-26,8774.360352,1982.85,0.94659,1.085,4.06
2014-09-29,8776.730469,1977.8,0.952,1.096,4.02
2014-09-30,8835.139648,1972.29,0.9509,1.113,4.05
2014-10-01,8789.530273,1946.16,0.955,1.093,3.95
2014-10-02,8654.709961,1946.17,0.95612,1.069,3.99
2014-10-03,8683.530273,1967.9,0.9539,1.079,3.98
2014-10-06,8723.040039,1964.82,0.96776,1.068,3.98
2014-10-07,8561.990234,1935.1,0.95901,1.066,3.91
2014-10-08,8517.290039,1968.89,0.957,1.031,3.92
2014-10-09,8482.900391,1928.21,0.9514,1.048,3.92
2014-10-10,8374.589844,1906.13,0.95425,1.046,3.89
2014-10-13,8342.070313,1874.74,0.95618,1.039,3.89
2014-10-14,8338.009766,1877.7,0.9499,1.037,3.81
2014-10-15,8144.879883,1862.49,0.95503,1.008,3.78
2014-10-16,8057.540039,1862.76,0.9414,0.967,3.84
2014-10-17,8250.099609,1886.76,0.9427,1.013,3.87
2014-10-20,8283.30957,1904.01,0.9469,1.014,3.89
2014-10-21,8404.80957,1941.28,0.9431,0.983,3.92
2014-10-22,8506.139648,1927.11,0.9492,1.012,3.93
2014-10-23,8546.080078,1950.82,0.95405,1.035,3.96
2014-10-24,8532.089844,1964.58,0.95379,1.032,3.97
2014-10-27,8520.480469,1961.63,0.95165,1.051,3.95
2014-10-28,8630.410156,1985.05,0.9492,1.036,3.96
2014-10-29,8654.469727,1982.3,0.9466,1.041,3.93
2014-10-30,8719.030273,1994.65,0.9548,1.056,3.88
2014-10-31,8837.780273,2018.05,0.9561,1.034,3.9
2014-11-03,8751.669922,2017.81,0.9644,1.018,3.9
2014-11-04,8718.019531,2012.1,0.9647,1.032,3.89
2014-11-05,8843.169922,2023.57,0.9593,1.019,3.9
2014-11-06,8863.879883,2031.21,0.96447,1.018,3.93
2014-11-07,8816.919922,2031.92,0.9728,1.018,3.88
2014-11-10,8867.530273,2038.26,0.96532,1.003,3.92
2014-11-11,8896.150391,2039.68,0.9676,0.996,3.92
2014-11-12,8867.780273,2038.25,0.9644,0.955,3.95
2014-11-13,8954.400391,2039.33,0.967,0.958,3.97
2014-11-14,8915.30957,2039.82,0.9636,0.935,3.94
2014-11-17,8927.049805,2041.32,0.95958,0.94,3.95
2014-11-18,8972.540039,2051.8,0.9648,0.938,3.96
2014-11-19,8983.519531,2048.72,0.9585,0.938,3.98
2014-11-20,8989.94043,2052.75,0.95801,0.932,3.97
2014-11-21,9080.549805,2063.5,0.9583,0.924,3.94
2014-11-24,9058.509766,2069.41,0.9716,0.92,3.94
2014-11-25,9042.740234,2067.03,0.967,0.905,3.88
2014-11-26,9058.94043,2072.83,0.96355,0.884,3.86
2014-11-28,9150.459961,2067.56,0.96464,0.852,3.83
2014-12-01,9146.179688,2053.44,0.9677,0.818,3.86
2014-12-02,9138.55957,2066.55,0.96469,0.829,3.93
2014-12-03,9168.370117,2074.33,0.9718,0.801,3.92
2014-12-04,9118.169922,2071.92,0.97715,0.806,3.89
2014-12-05,9212.849609,2075.37,0.9706,0.804,3.9
2014-12-08,9181.240234,2060.31,0.9782,0.813,3.82
2014-12-09,9051.389648,2059.82,0.97624,0.783,3.79
2014-12-10,9020.830078,2026.14,0.9704,0.769,3.75
2014-12-11,9058.820313,2035.33,0.96466,0.758,3.74
2014-12-12,8895.349609,2002.33,0.96925,0.725,3.67
2014-12-15,8712.820313,1989.63,0.96378,0.736,3.7
2014-12-16,8795.129883,1972.74,0.9651,0.721,3.7
2014-12-17,8775.879883,2012.89,0.9597,0.705,3.75
2014-12-18,9013.110352,2061.23,0.9733,0.598,3.8
2014-12-19,8976.240234,2070.65,0.9796,0.688,3.77
2014-12-22,9033.450195,2078.54,0.9842,0.682,3.73
2014-12-23,9021.669922,2082.17,0.98432,0.713,3.83
2014-12-29,9034.549805,2090.57,0.9883,0.718,3.75
2014-12-30,8983.370117,2080.35,0.9895,0.697,3.73
2015-01-05,8938.849609,2020.58,1.0058,0.625,3.59
2015-01-06,8874.469727,2002.61,1.0062,0.558,3.5
2015-01-07,8900.830078,2025.9,1.0113,0.471,3.51
2015-01-08,9139.69043,2062.14,1.01474,0.476,3.57
2015-01-09,9105.700195,2044.81,1.01829,0.502,3.53
2015-01-12,9152.969727,2028.26,1.01182,0.522,3.47
2015-01-13,9285.629883,2023.03,1.0149,0.511,3.49
2015-01-14,9198.200195,2011.27,1.0195,0.518,3.46
2015-01-15,8400.610352,1992.67,1.01893,0.523,3.44
2015-01-16,7899.589844,2019.42,0.8544,0.339,3.46
2015-01-20,8178.899902,2022.55,0.87967,0.278,3.42
2015-01-21,8008.549805,2032.12,0.87432,0.222,3.46
2015-01-22,7999.47998,2063.15,0.8605,0.249,3.51
2015-01-23,8161.160156,2051.82,0.8717,0.188,3.39
2015-01-26,8296.450195,2057.09,0.8811,0.246,3.41
2015-01-27,8402.820313,2029.55,0.9013,0.431,3.42
2015-01-28,8311.549805,2002.16,0.8992,0.44,3.33
2015-01-29,8435.339844,2021.25,0.907,0.406,3.35
2015-01-30,8385.129883,1994.99,0.9225,0.376,3.29
2015-02-02,8429.200195,2020.85,0.9213,0.336,3.29
2015-02-03,8452.129883,2050.03,0.9271,0.27,3.42
2015-02-04,8608.240234,2041.51,0.92475,0.285,3.43
2015-02-05,8544.320313,2062.52,0.926,0.298,3.46
2015-02-06,8587.990234,2055.47,0.922,0.318,3.52
2015-02-09,8632.139648,2046.74,0.9263,0.329,3.52
2015-02-10,8620.419922,2068.59,0.9246,0.356,3.64
2015-02-11,8577.759766,2068.53,0.9265,0.434,3.63
2015-02-12,8611.030273,2088.48,0.9287,0.454,3.64
2015-02-13,8651.980469,2096.99,0.92994,0.422,3.67
2015-02-17,8747.830078,2100.34,0.93247,0.472,3.78
2015-02-18,8800.709961,2099.68,0.93614,0.491,3.73
2015-02-19,8900.179688,2097.45,0.9419,0.485,3.77
2015-02-20,8892.169922,2110.3,0.94943,0.516,3.78
2015-02-23,8977.69043,2109.66,0.9406,0.533,3.7
2015-02-24,8984.610352,2115.48,0.9506,0.54,3.65
2015-02-25,8977.620117,2113.86,0.9501,0.504,3.61
2015-02-26,9049.490234,2110.74,0.94851,0.466,3.64
2015-02-27,9014.530273,2104.5,0.9526,0.454,3.64
2015-03-02,9055.69043,2117.39,0.9543,0.424,3.7
2015-03-03,8954.679688,2107.78,0.9585,0.406,3.73
2015-03-04,8992.5,2098.53,0.9608,0.434,3.73
2015-03-05,9034.599609,2101.04,0.9634,0.442,3.71
2015-03-06,9080.030273,2071.26,0.97363,0.423,3.81
2015-03-09,9046.879883,2079.43,0.9845,0.414,3.78
2015-03-10,9023.709961,2044.16,0.98719,0.39,3.7
2015-03-11,9106.230469,2040.24,0.9981,0.369,3.67
2015-03-12,9119.80957,2065.95,1.00905,0.351,3.67
2015-03-13,9156.019531,2053.4,1.0027,0.388,3.7
2015-03-16,9237.080078,2081.19,1.00665,0.386,3.7
2015-03-17,9198.509766,2074.28,1.0077,0.354,3.67
2015-03-18,9256.240234,2099.5,1.00563,0.363,3.6
2015-03-19,9328.480469,2089.27,0.9811,0.331,3.58
2015-03-20,9396.290039,2108.1,0.98974,0.34,3.55
2015-03-23,9366.200195,2104.42,0.9775,0.316,3.54
2015-03-24,9292.679688,2091.5,0.966,0.323,3.5
2015-03-25,9188.25,2061.05,0.95957,0.313,3.52
2015-03-26,9082.509766,2056.15,0.96038,0.312,3.61
2015-03-27,9083.519531,2061.02,0.96318,0.33,3.53
2015-03-30,9202.179688,2086.24,0.96122,0.333,3.55
2015-03-31,9128.980469,2067.89,0.96736,0.319,3.52
2015-04-01,9137.259766,2059.69,0.9722,0.318,3.45
2015-04-02,9130.599609,2066.96,0.9662,0.3,3.49
2015-04-07,9260.75,2076.33,0.95795,0.294,3.47
2015-04-08,9247.820313,2081.9,0.9656,0.294,3.45
2015-04-09,9393.379883,2091.18,0.96615,0.261,3.53
2015-04-10,9471.459961,2102.06,0.97697,0.236,3.53
2015-04-13,9430.25,2092.43,0.97908,0.229,3.52
2015-04-14,9415.620117,2095.84,0.9772,0.197,3.47
2015-04-15,9428.549805,2106.63,0.97274,0.183,3.48
2015-04-16,9398.599609,2104.99,0.9648,0.149,3.47
2015-04-17,9245.919922,2081.18,0.95646,0.163,3.43
2015-04-20,9243.709961,2100.4,0.9514,0.138,3.5
2015-04-21,9299.429688,2097.29,0.9553,0.137,3.51
2015-04-22,9358.089844,2107.96,0.9546,0.14,3.58
2015-04-23,9338.25,2112.93,0.9694,0.168,3.56
2015-04-24,9302.120117,2117.69,0.9553,0.23,3.55
2015-04-27,9349.179688,2108.92,0.95344,0.213,3.54
2015-04-28,9259.80957,2114.76,0.95521,0.219,3.6
2015-04-29,9105.049805,2106.85,0.95629,0.256,3.69
2015-04-30,9077.120117,2085.51,0.9403,0.377,3.74
2015-05-04,9095.820313,2114.49,0.9333,0.385,3.86
2015-05-05,9024.379883,2089.46,0.93366,0.405,3.9
2015-05-06,8888.919922,2080.15,0.92719,0.492,3.98
2015-05-07,8873.549805,2088.0,0.91655,0.56,3.92
2015-05-08,9093.330078,2116.1,0.9217,0.507,3.91
2015-05-11,9117.330078,2105.33,0.93152,0.479,4.03
2015-05-12,9044.980469,2099.12,0.9345,0.498,4.01
2015-05-13,9050.660156,2098.48,0.92832,0.484,4.05
2015-05-15,9109.919922,2122.73,0.9126,0.476,3.95
2015-05-18,9196.549805,2129.2,0.9153,0.448,4.05
2015-05-19,9295.620117,2127.83,0.926,0.402,4.07
2015-05-20,9319.900391,2125.85,0.9371,0.395,4.09
2015-05-21,9365.349609,2130.82,0.9361,0.409,4.06
2015-05-22,9353.299805,2126.06,0.93696,0.425,4.07
2015-05-26,9272.679688,2104.2,0.9455,0.405,3.98
2015-05-27,9396.240234,2123.48,0.9517,0.404,3.94
2015-05-28,9394.25,2120.79,0.94979,0.412,3.95
2015-05-29,9237.790039,2107.39,0.943,0.422,3.94
2015-06-01,9267.44043,2111.73,0.9413,0.397,4.05
2015-06-02,9204.089844,2109.6,0.946,0.408,4.11
2015-06-03,9253.299805,2114.07,0.93341,0.495,4.19
2015-06-04,9233.650391,2095.84,0.93454,0.639,4.12
2015-06-05,9105.019531,2092.83,0.9346,0.645,4.19
2015-06-08,9060.490234,2079.28,0.94026,0.652,4.19
2015-06-09,8980.219727,2080.15,0.9274,0.692,4.23
2015-06-10,9102.700195,2105.2,0.93002,0.801,4.26
2015-06-11,9146.299805,2108.86,0.93213,0.762,4.17
2015-06-12,9026.429688,2094.11,0.9339,0.701,4.16
2015-06-15,8924.669922,2084.43,0.9298,0.653,4.19
2015-06-16,8965.400391,2096.29,0.92984,0.659,4.15
2015-06-17,8906.69043,2100.44,0.9317,0.653,4.15
2015-06-18,8880.290039,2121.24,0.9209,0.655,4.22
2015-06-19,8867.320313,2109.99,0.9213,0.658,4.14
2015-06-22,9021.370117,2122.85,0.91811,0.702,4.24
2015-06-23,9137.330078,2124.2,0.92119,0.699,4.28
2015-06-24,9081.80957,2108.58,0.9335,0.692,4.22
2015-06-25,9045.320313,2102.31,0.9335,0.66,4.23
2015-06-26,9007.5,2101.49,0.93653,0.653,4.33
2015-06-29,8868.389648,2057.64,0.9405,0.618,4.19
2015-06-30,8780.910156,2063.11,0.9259,0.637,4.19
2015-07-01,8908.990234,2077.42,0.9347,0.648,4.26
2015-07-02,8961.480469,2076.78,0.94874,0.672,4.26
2015-07-06,8862.780273,2068.76,0.9441,0.615,4.14
2015-07-07,8764.110352,2081.34,0.94293,0.611,4.09
2015-07-08,8852.429688,2046.68,0.94656,0.518,4.07
2015-07-09,8985.080078,2051.31,0.9456,0.538,4.18
2015-07-10,9134.179688,2076.62,0.9479,0.605,4.29
2015-07-13,9250.099609,2099.6,0.94003,0.681,4.27
2015-07-14,9311.070313,2108.95,0.9504,0.642,4.26
2015-07-15,9319.25,2107.4,0.94487,0.652,4.2
2015-07-16,9458.959961,2124.29,0.9522,0.64,4.19
2015-07-17,9446.169922,2126.64,0.9571,0.61,4.16
2015-07-20,9482.620117,2128.28,0.9622,0.619,4.18
2015-07-21,9385.450195,2119.21,0.9634,0.573,4.18
2015-07-22,9289.259766,2114.15,0.958,0.586,4.13
2015-07-23,9381.570313,2102.15,0.9597,0.556,4.08
2015-07-24,9322.969727,2079.65,0.9593,0.532,4.07
2015-07-27,9194.480469,2067.64,0.9625,0.498,4.04
2015-07-28,9275.719727,2093.25,0.962,0.522,4.06
2015-07-29,9387.969727,2108.57,0.96163,0.546,4.09
2015-07-30,9397.69043,2108.63,0.96737,0.557,4.05
2015-07-31,9428.169922,2103.84,0.9683,0.539,4.07
2015-08-03,9468.969727,2098.04,0.9671,0.546,3.99
2015-08-04,9480.200195,2093.32,0.9692,0.485,4.02
2015-08-05,9526.790039,2099.84,0.9779,0.518,4.08
2015-08-06,9457.990234,2083.56,0.97904,0.528,4.06
2015-08-07,9408.269531,2077.57,0.98099,0.501,3.96
2015-08-10,9510.780273,2104.18,0.9834,0.474,4.06
2015-08-11,9424.410156,2084.07,0.9836,0.457,3.96
2015-08-12,9183.879883,2086.05,0.98816,0.401,4.0
2015-08-13,9325.209961,2083.39,0.9753,0.418,4.04
2015-08-14,9346.55957,2091.54,0.9754,0.434,4.03
2015-08-17,9390.459961,2102.44,0.9771,0.41,3.99
2015-08-18,9383.599609,2096.92,0.9782,0.373,4.04
2015-08-19,9251.599609,2079.61,0.9774,0.394,4.0
2015-08-20,9104.709961,2035.73,0.9657,0.386,3.97
2015-08-21,8798.570313,1970.89,0.9591,0.366,3.95
2015-08-24,8468.889648,1893.21,0.9473,0.354,3.94
2015-08-25,8758.790039,1867.61,0.9325,0.386,4.08
2015-08-26,8548.75,1940.51,0.9391,0.411,4.17
2015-08-27,8812.580078,1987.66,0.9519,0.431,4.14
2015-08-28,8785.099609,1988.87,0.9653,0.451,4.12
2015-08-31,8824.55957,1972.18,0.9611,0.443,4.15
2015-09-01,8621.269531,1913.85,0.9651,0.492,4.15
2015-09-02,8626.339844,1948.86,0.96,0.48,4.16
2015-09-03,8775.639648,1951.13,0.9698,0.486,4.13
2015-09-04,8652.349609,1921.22,0.9738,0.46,4.03
2015-09-08,8760.950195,1969.41,0.9755,0.446,4.11
2015-09-09,8871.919922,1942.04,0.9778,0.484,4.09
2015-09-10,8778.759766,1952.29,0.9751,0.484,4.13
2015-09-11,8772.44043,1961.05,0.9732,0.553,4.04
2015-09-14,8686.169922,1953.03,0.969,0.55,4.04
2015-09-15,8790.44043,1978.09,0.9682,0.583,4.18
2015-09-16,8871.169922,1995.31,0.97411,0.651,4.18
2015-09-17,8849.429688,1990.2,0.9701,0.676,4.09
2015-09-18,8739.219727,1958.03,0.96207,0.599,3.99
2015-09-21,8782.269531,1966.97,0.9693,0.596,4.11
2015-09-22,8475.469727,1942.74,0.9718,0.574,4.01
2015-09-23,8447.679688,1938.76,0.9754,0.554,4.0
2015-09-24,8278.070313,1932.24,0.9791,0.566,3.99
2015-09-25,8505.94043,1931.34,0.978,0.551,4.05
2015-09-28,8381.219727,1881.77,0.9793,0.542,3.99
2015-09-29,8323.480469,1884.09,0.9747,0.512,3.97
2015-09-30,8513.410156,1920.03,0.971,0.546,4.0
2015-10-01,8510.55957,1923.82,0.9741,0.51,3.98
2015-10-02,8515.519531,1951.36,0.9762,0.49,3.95
2015-10-05,8740.830078,1987.05,0.9711,0.446,4.04
2015-10-06,8761.679688,1979.92,0.9754,0.455,4.0
2015-10-07,8639.030273,1995.83,0.96746,0.497,3.98
2015-10-08,8674.169922,2013.43,0.9733,0.469,4.04
2015-10-09,8680.209961,2014.89,0.9662,0.484,3.99
2015-10-12,8706.110352,2017.46,0.961,0.503,3.99
2015-10-13,8654.639648,2003.69,0.9627,0.481,3.93
2015-10-14,8573.30957,1994.24,0.9583,0.473,3.9
2015-10-15,8653.349609,2023.86,0.9494,0.457,3.93
2015-10-16,8715.730469,2033.11,0.9513,0.458,3.92
2015-10-19,8705.660156,2033.66,0.95303,0.461,3.94
2015-10-20,8650.019531,2030.77,0.95627,0.435,3.95
2015-10-21,8602.120117,2018.94,0.95604,0.415,3.9
2015-10-22,8788.919922,2052.51,0.95912,0.385,3.89
2015-10-23,8910.519531,2075.15,0.9735,0.366,3.93
2015-10-26,8907.860352,2071.18,0.9786,0.364,3.9
2015-10-27,8849.919922,2065.89,0.98244,0.356,3.89
2015-10-28,8932.639648,2090.35,0.987,0.333,3.91
2015-10-29,8957.269531,2089.41,0.9936,0.349,4.04
2015-10-30,8938.650391,2079.36,0.9887,0.38,3.98
2015-11-02,8936.080078,2104.05,0.98628,0.406,4.01
2015-11-03,8935.5,2109.79,0.98698,0.388,4.06
2015-11-04,8951.759766,2102.31,0.991,0.387,4.05
2015-11-05,8990.160156,2099.93,0.9929,0.395,4.05
2015-11-06,8970.269531,2099.2,0.99515,0.343,4.1
2015-11-09,8876.669922,2078.58,1.0054,0.396,4.12
2015-11-10,8849.769531,2081.72,1.00308,0.38,4.11
2015-11-11,8884.549805,2075.0,1.00521,0.424,4.11
2015-11-12,8816.94043,2045.97,1.00353,0.419,4.11
2015-11-13,8749.839844,2023.04,1.00036,0.398,4.09
2015-11-16,8727.089844,2053.19,1.008,0.381,4.11
2015-11-17,8952.580078,2050.44,1.00945,0.371,4.08
2015-11-18,8990.959961,2083.58,1.0142,0.365,4.08
2015-11-19,9008.650391,2081.24,1.0189,0.368,4.04
2015-11-20,9015.830078,2089.17,1.01346,0.372,4.04
2015-11-23,8924.410156,2086.59,1.01949,0.379,4.01
2015-11-24,8808.530273,2089.14,1.01818,0.371,4.01
2015-11-25,8934.480469,2088.87,1.017,0.37,4.0
2015-11-27,9002.959961,2090.11,1.02363,0.341,4.0
2015-11-30,8993.099609,2080.41,1.0302,0.347,3.99
2015-12-01,8993.240234,2102.63,1.0289,0.332,3.92
2015-12-02,9016.55957,2079.51,1.0262,0.292,3.89
2015-12-03,8852.139648,2049.62,1.01836,0.294,4.06
2015-12-04,8802.889648,2091.69,0.9937,0.426,3.99
2015-12-07,8825.280273,2077.07,0.9968,0.406,3.95
2015-12-08,8701.200195,2063.59,1.0004,0.394,3.95
2015-12-09,8624.950195,2047.62,0.9928,0.385,3.96
2015-12-10,8632.629883,2052.23,0.9833,0.419,3.96
2015-12-11,8502.05957,2012.37,0.988,0.428,3.91
2015-12-14,8375.30957,2021.94,0.9838,0.43,4.01
2015-12-15,8581.55957,2043.41,0.9855,0.463,4.0
2015-12-16,8604.080078,2073.07,0.99069,0.477,4.01
2015-12-17,8656.299805,2041.89,0.99266,0.443,3.94
2015-12-18,8608.910156,2005.55,0.9944,0.422,3.91
2015-12-21,8544.349609,2021.15,0.99182,0.455,3.93
2015-12-22,8515.820313,2038.97,0.9927,0.445,3.97
2015-12-23,8705.740234,2064.29,0.9878,0.485,3.99
2015-12-28,8739.360352,2056.5,0.98678,0.49,3.93
2015-12-29,8883.009766,2078.36,0.98794,0.475,4.04
2015-12-30,8818.089844,2063.36,0.99221,0.508,4.03
2016-01-04,8656.30957,2012.66,0.9995,0.457,4.03
2016-01-05,8701.459961,2016.71,1.00242,0.434,4.02
2016-01-06,8613.419922,1990.26,1.0084,0.413,3.94
2016-01-07,8449.860352,1943.09,1.00739,0.374,3.95
2016-01-08,8257.280273,1922.03,0.9937,0.425,3.95
2016-01-11,8213.519531,1923.67,0.9921,0.418,3.99
2016-01-12,8332.040039,1938.68,1.0015,0.439,3.92
2016-01-13,8414.830078,1890.28,1.0029,0.394,3.89
2016-01-14,8305.469727,1921.84,1.006,0.343,3.96
2016-01-15,8107.129883,1880.33,1.0052,0.341,3.99
2016-01-19,8223.759766,1881.33,1.005,0.341,4.0
2016-01-20,7966.339844,1859.33,1.0032,0.306,4.05
2016-01-21,8035.060059,1868.99,1.00557,0.304,4.06
2016-01-22,8271.110352,1906.9,1.0079,0.301,4.02
2016-01-25,8253.339844,1877.08,1.01612,0.302,4.04
2016-01-26,8314.469727,1903.63,1.0124,0.255,4.03
2016-01-27,8322.679688,1882.95,1.01724,0.262,4.07
2016-01-28,8153.27002,1893.36,1.0143,0.268,4.07
2016-01-29,8319.80957,1940.24,1.0138,0.219,4.05
2016-02-01,8310.990234,1939.38,1.0245,0.197,4.08
2016-02-02,8196.990234,1903.03,1.0195,0.187,4.01
2016-02-03,8123.740234,1912.53,1.01869,0.17,4.06
2016-02-04,8003.399902,1915.45,1.0052,0.182,4.0
2016-02-05,7960.129883,1880.05,0.99339,0.184,3.98
2016-02-08,7759.209961,1853.44,0.9928,0.178,3.87
2016-02-09,7583.27002,1852.21,0.9871,0.125,3.92
2016-02-10,7731.930176,1851.86,0.9729,0.132,3.92
2016-02-11,7496.620117,1829.08,0.9734,0.12,3.89
2016-02-12,7656.600098,1864.78,0.9723,0.14,3.98
2016-02-16,7813.790039,1895.58,0.9857,0.147,4.01
2016-02-17,7946.189941,1926.82,0.9883,0.123,4.05
2016-02-18,7916.609863,1917.83,0.9925,0.16,4.01
2016-02-19,7863.359863,1917.78,0.99309,0.128,3.96
2016-02-22,7961.490234,1945.5,0.99062,0.132,3.97
2016-02-23,7807.009766,1921.27,0.9995,0.091,3.93
2016-02-24,7689.560059,1929.8,0.991,0.066,3.91
2016-02-25,7794.049805,1951.7,0.9891,0.057,3.85
2016-02-26,7877.029785,1948.05,0.99,0.049,3.88
2016-02-29,7843.629883,1932.23,0.9967,0.025,3.84
2016-03-01,7962.220215,1978.35,0.9977,0.004,3.91
2016-03-02,8039.890137,1986.45,0.9966,0.047,3.9
2016-03-03,7950.839844,1993.4,0.9964,0.05,3.89
2016-03-04,7982.569824,1999.99,0.9923,0.049,3.92
2016-03-07,8019.129883,2001.76,0.9939,0.068,3.91
2016-03-08,7971.149902,1979.26,0.9953,0.067,3.85
2016-03-09,7975.810059,1989.26,0.99641,0.095,3.89
2016-03-10,7893.660156,1989.57,0.9982,0.148,3.88
2016-03-11,7998.430176,2022.19,0.9845,0.194,3.86
2016-03-14,8018.359863,2019.64,0.9827,0.172,3.82
2016-03-15,7953.930176,2015.93,0.98702,0.181,3.79
2016-03-16,7916.430176,2027.22,0.987,0.18,3.81
2016-03-17,7861.790039,2040.59,0.97793,0.12,3.79
2016-03-18,7813.680176,2049.58,0.96705,0.134,3.77
2016-03-21,7849.569824,2051.6,0.96933,0.132,3.83
2016-03-22,7853.069824,2049.8,0.97074,0.118,3.79
2016-03-23,7894.359863,2036.71,0.9728,0.139,3.74
2016-03-24,7775.580078,2035.94,0.9753,0.109,3.77
2016-03-29,7797.649902,2055.01,0.97345,0.088,3.71
2016-03-30,7845.080078,2063.95,0.9664,0.083,3.76
2016-03-31,7807.890137,2059.74,0.96495,0.087,3.72
2016-04-01,7688.339844,2072.78,0.961,0.096,3.72
2016-04-04,7731.810059,2066.13,0.9586,0.095,3.71
2016-04-05,7673.669922,2045.17,0.9588,0.065,3.63
2016-04-06,7768.22998,2066.66,0.95641,0.081,3.64
2016-04-07,7761.350098,2041.91,0.95551,0.083,3.58
2016-04-08,7817.549805,2047.6,0.9561,0.044,3.61
2016-04-11,7751.580078,2041.99,0.95335,0.034,3.61
2016-04-12,7788.779785,2061.72,0.95406,0.071,3.65
2016-04-13,7934.459961,2082.42,0.9553,0.072,3.6
2016-04-14,8021.0,2082.78,0.9665,0.059,3.62
2016-04-15,8014.600098,2080.73,0.9663,0.066,3.59
2016-04-18,8044.600098,2094.34,0.9663,0.051,3.61
2016-04-19,8152.759766,2100.8,0.96455,0.056,3.52
2016-04-20,8186.970215,2102.4,0.96185,0.064,3.57
2016-04-21,8159.669922,2091.48,0.9712,0.086,3.57
2016-04-22,8109.439941,2091.58,0.97463,0.137,3.59
2016-04-25,8079.890137,2087.79,0.97825,0.132,3.62
2016-04-26,8077.180176,2091.7,0.9749,0.139,3.65
2016-04-27,8096.759766,2095.15,0.9736,0.16,3.59
2016-04-28,8099.419922,2075.81,0.97082,0.14,3.63
2016-04-29,7960.850098,2065.3,0.9662,0.142,3.63
2016-05-02,7977.77002,2081.43,0.9587,0.131,3.68
2016-05-03,7850.680176,2063.37,0.9552,0.145,3.65
2016-05-04,7752.970215,2051.12,0.9538,0.129,3.66
2016-05-06,7735.600098,2057.14,0.96787,0.108,3.67
2016-05-09,7824.950195,2058.69,0.9725,0.101,3.66
2016-05-10,7934.930176,2084.39,0.97113,0.082,3.65
2016-05-11,7937.879883,2064.46,0.9752,0.073,3.61
2016-05-12,7885.850098,2064.11,0.9707,0.073,3.64
2016-05-13,7925.759766,2046.61,0.97096,0.086,3.57
2016-05-17,7906.759766,2047.21,0.978,0.099,3.61
2016-05-18,7973.930176,2047.63,0.98,0.091,3.71
2016-05-19,7908.790039,2040.04,0.9878,0.108,3.66
2016-05-20,7997.299805,2052.32,0.9903,0.105,3.67
2016-05-23,8038.459961,2048.04,0.99101,0.112,3.68
2016-05-24,8125.240234,2076.06,0.9897,0.117,3.68
2016-05-25,8167.609863,2090.54,0.9931,0.141,3.69
2016-05-26,8229.549805,2090.1,0.991,0.109,3.63
2016-05-27,8292.450195,2099.06,0.9892,0.097,3.65
2016-05-31,8216.419922,2096.96,0.9913,0.101,3.63
2016-06-01,8185.529785,2099.33,0.99308,0.049,3.63
2016-06-02,8205.820313,2105.26,0.9885,0.05,3.59
2016-06-03,8148.399902,2099.13,0.99037,0.026,3.51
2016-06-06,8165.97998,2109.41,0.97622,0.011,3.54
2016-06-07,8215.780273,2112.13,0.97024,0.02,3.53
2016-06-08,8143.759766,2119.12,0.9651,-0.011,3.52
2016-06-09,8076.350098,2115.48,0.9583,-0.013,3.49
2016-06-10,7922.709961,2096.07,0.96442,-0.044,3.48
2016-06-13,7782.350098,2079.06,0.9644,-0.048,3.47
2016-06-14,7638.77002,2075.32,0.96256,-0.072,3.45
2016-06-15,7679.490234,2071.5,0.9633,-0.059,3.43
2016-06-16,7634.660156,2077.99,0.9608,-0.091,3.43
