Date;SARON_close;US_IR
2018-04-25;-0,742764;1,65
2018-04-26;-0,740471;1,62
2018-04-27;-0,736253;1,62
2018-04-30;-0,729806;1,65
2018-05-01;;1,68
2018-05-02;-0,734369;1,69
2018-05-03;-0,733814;1,68
2018-05-04;-0,73162;1,67
2018-05-07;-0,732825;1,69
2018-05-08;-0,736958;1,69
2018-05-09;-0,733262;1,68
2018-05-10;;1,69
2018-05-11;-0,7319;1,68
2018-05-14;-0,732863;1,7
2018-05-15;-0,733585;1,69
2018-05-16;-0,73046;1,69
2018-05-17;-0,731274;1,7
2018-05-18;-0,734092;1,68
2018-05-21;;1,71
2018-05-22;-0,729918;1,73
2018-05-23;-0,7294;1,76
2018-05-24;-0,73123;1,74
2018-05-25;-0,734058;1,7
2018-05-28;-0,729931;
2018-05-29;-0,733745;1,77
2018-05-30;-0,732426;1,77
2018-05-31;-0,728226;1,76
2018-06-01;-0,732519;1,74
2018-06-04;-0,733107;1,77
2018-06-05;-0,73034;1,82
2018-06-06;-0,730888;1,81
2018-06-07;-0,73173;1,78
2018-06-08;-0,73216;1,78
2018-06-11;-0,731226;1,82
2018-06-12;-0,729587;1,81
2018-06-13;-0,730912;1,82
2018-06-14;-0,732682;1,81
2018-06-15;-0,730651;1,82
2018-06-18;-0,732571;1,84
2018-06-19;-0,731713;1,85
2018-06-20;-0,73252;1,85
2018-06-21;-0,729056;1,85
2018-06-22;-0,731766;1,83
2018-06-25;-0,735007;1,8
2018-06-26;-0,732633;1,79
2018-06-27;-0,733145;1,79
2018-06-28;-0,733042;1,76
2018-06-29;-0,730086;1,77
2018-07-02;-0,731781;1,9
2018-07-03;-0,73213;1,91
2018-07-04;-0,729291;
2018-07-05;-0,73377;1,87
2018-07-06;-0,733075;1,86
2018-07-09;-0,734878;1,87
2018-07-10;-0,73396;1,88
2018-07-11;-0,732064;1,89
2018-07-12;-0,732229;1,89
2018-07-13;-0,731578;1,87
2018-07-16;-0,730215;1,9
2018-07-17;-0,730767;1,93
2018-07-18;-0,732329;1,9
2018-07-19;-0,73075;1,89
2018-07-20;-0,732854;1,86
2018-07-23;-0,731057;1,88
2018-07-24;-0,7361;1,92
2018-07-25;-0,735439;1,9
2018-07-26;-0,737156;1,89
2018-07-27;-0,737802;1,9
2018-07-30;-0,733983;1,91
2018-07-31;-0,730823;1,94
2018-08-01;;1,93
2018-08-02;-0,728306;1,89
2018-08-03;-0,733802;1,9
2018-08-06;-0,73298;1,92
2018-08-07;-0,733972;1,96
2018-08-08;-0,736737;1,93
2018-08-09;-0,735247;1,91
2018-08-10;-0,735372;1,92
2018-08-13;-0,733876;1,93
2018-08-14;-0,734605;1,96
2018-08-15;-0,733389;1,96
2018-08-16;-0,733965;1,96
2018-08-17;-0,732635;1,95
2018-08-20;-0,732658;1,93
2018-08-21;-0,7329;1,94
2018-08-22;-0,733216;1,95
2018-08-23;-0,733202;1,94
2018-08-24;-0,736191;1,95
2018-08-27;-0,733759;1,96
2018-08-28;-0,733789;1,96
2018-08-29;-0,732601;1,97
2018-08-30;-0,731147;1,97
2018-08-31;-0,731997;1,95
2018-09-03;-0,731445;
2018-09-04;-0,732757;2
2018-09-05;-0,735083;2
2018-09-06;-0,739773;1,98
2018-09-07;-0,737137;1,98
2018-09-10;-0,73405;1,98
2018-09-11;-0,742549;2,02
2018-09-12;-0,744533;2,01
2018-09-13;-0,739139;2,01
2018-09-14;-0,734535;2,02
2018-09-17;-0,732281;2,02
2018-09-18;-0,739414;2,05
2018-09-19;-0,741015;2,03
2018-09-20;-0,740611;2,03
2018-09-21;-0,743656;2,05
2018-09-24;-0,736047;2,07
2018-09-25;-0,74504;2,12
2018-09-26;-0,760342;2,11
2018-09-27;-0,753971;2,1
2018-09-28;-0,785767;2,12
2018-10-01;-0,738704;2,13
2018-10-02;-0,734949;2,14
2018-10-03;-0,743903;2,15
2018-10-04;-0,742927;2,16
2018-10-05;-0,746194;2,15
2018-10-08;-0,739701;
2018-10-09;-0,741427;2,17
2018-10-10;-0,750351;2,18
2018-10-11;-0,740353;2,14
2018-10-12;-0,738586;2,14
2018-10-15;-0,73756;2,17
2018-10-16;-0,736678;2,19
2018-10-17;-0,734519;2,2
2018-10-18;-0,73467;2,19
2018-10-19;-0,735884;2,19
2018-10-22;-0,733227;2,18
2018-10-23;-0,734998;2,21
2018-10-24;-0,736718;2,2
2018-10-25;-0,738279;2,19
2018-10-26;-0,739251;2,16
2018-10-29;-0,739604;2,17
2018-10-30;-0,736683;2,21
2018-10-31;-0,73731;2,2
2018-11-01;-0,736935;2,21
2018-11-02;-0,74009;2,19
2018-11-05;-0,735557;2,2
2018-11-06;-0,737208;2,23
2018-11-07;-0,738706;2,23
2018-11-08;-0,736787;2,21
2018-11-09;-0,736522;2,21
2018-11-12;-0,734034;
2018-11-13;-0,739543;2,24
2018-11-14;-0,734235;2,24
2018-11-15;-0,733295;2,2
2018-11-16;-0,732656;2,21
2018-11-19;-0,73172;2,23
2018-11-20;-0,732395;2,23
2018-11-21;-0,734169;2,25
2018-11-22;-0,733914;
2018-11-23;-0,744572;2,25
2018-11-26;-0,737191;2,24
2018-11-27;-0,735427;2,31
2018-11-28;-0,734664;2,31
2018-11-29;-0,735993;2,31
2018-11-30;-0,732697;2,31
2018-12-03;-0,731912;2,3
2018-12-04;-0,731528;2,37
2018-12-05;-0,734476;
2018-12-06;-0,732739;2,36
2018-12-07;-0,734849;2,32
2018-12-10;-0,733021;2,32
2018-12-11;-0,735459;2,28
2018-12-12;-0,735538;2,3
2018-12-13;-0,733311;2,36
2018-12-14;-0,736595;2,36
2018-12-17;-0,731727;2,36
2018-12-18;-0,732534;2,35
2018-12-19;-0,731283;2,35
2018-12-20;-0,736047;2,42
2018-12-21;-0,741122;2,41
2018-12-24;-0,732634;2,42
2018-12-25;;
2018-12-26;;2,41
2018-12-27;-0,732507;2,43
2018-12-28;-0,729594;2,39
2018-12-31;-0,730971;2,44
2019-01-01;;
2019-01-02;;2,4
2019-01-03;-0,734071;2,42
2019-01-04;-0,733477;2,4
2019-01-07;-0,731931;2,42
2019-01-08;-0,729432;2,4
2019-01-09;-0,731742;2,4
2019-01-10;-0,7322;2,42
2019-01-11;-0,732562;2,41
2019-01-14;-0,732367;2,42
2019-01-15;-0,73173;2,41
2019-01-16;-0,734774;2,41
2019-01-17;-0,73271;2,41
2019-01-18;-0,734305;2,4
2019-01-21;-0,732942;
2019-01-22;-0,730267;2,38
2019-01-23;-0,731809;2,37
2019-01-24;-0,732728;2,38
2019-01-25;-0,73543;2,36
2019-01-28;-0,734246;2,39
2019-01-29;-0,731855;2,39
2019-01-30;-0,733419;2,4
2019-01-31;-0,731819;2,42
2019-02-01;-0,73206;2,41
2019-02-04;-0,73297;2,41
2019-02-05;-0,733836;2,39
2019-02-06;-0,733957;2,4
2019-02-07;-0,73413;2,43
2019-02-08;-0,735304;2,43
2019-02-11;-0,735249;2,44
2019-02-12;-0,731667;2,42
2019-02-13;-0,732795;2,42
2019-02-14;-0,732915;2,45
2019-02-15;-0,734279;2,43
2019-02-18;-0,733042;
2019-02-19;-0,734521;2,44
2019-02-20;-0,733436;2,41
2019-02-21;-0,733443;2,43
2019-02-22;-0,734633;2,43
2019-02-25;-0,735995;2,44
2019-02-26;-0,735902;2,43
2019-02-27;-0,736827;2,43
2019-02-28;-0,738785;2,44
2019-03-01;-0,735482;2,44
2019-03-04;-0,733255;2,45
2019-03-05;-0,735959;2,44
2019-03-06;-0,733227;2,43
2019-03-07;-0,733498;2,45
2019-03-08;-0,734443;2,45
2019-03-11;-0,733639;2,44
2019-03-12;-0,732268;2,44
2019-03-13;-0,729698;2,43
2019-03-14;-0,730737;2,48
2019-03-15;-0,733003;2,46
2019-03-18;-0,734146;2,47
2019-03-19;-0,733715;2,46
2019-03-20;-0,731404;2,45
2019-03-21;-0,733626;2,51
2019-03-22;-0,73386;2,49
2019-03-25;-0,732552;2,47
2019-03-26;-0,733824;2,46
2019-03-27;-0,734988;2,45
2019-03-28;-0,733012;2,44
2019-03-29;-0,737656;2,43
2019-04-01;-0,734832;2,42
2019-04-02;-0,737382;2,43
2019-04-03;-0,738421;2,42
2019-04-04;-0,74015;2,43
2019-04-05;-0,736;2,42
2019-04-08;-0,73573;2,43
2019-04-09;-0,73791;2,42
2019-04-10;-0,73647;2,4
2019-04-11;-0,73691;2,42
2019-04-12;-0,73557;2,41
2019-04-15;-0,73304;2,42
2019-04-16;-0,73469;2,43
2019-04-17;-0,73536;2,43
2019-04-18;-0,736;2,44
2019-04-19;;
2019-04-22;;2,44
2019-04-23;-0,73343;2,43
2019-04-24;-0,73573;2,42
2019-04-25;-0,73131;2,43
2019-04-26;-0,73414;2,42
2019-04-29;-0,73436;2,45
2019-04-30;-0,73173;2,43
2019-05-01;;2,42
2019-05-02;-0,73464;2,44
2019-05-03;-0,73078;2,42
2019-05-06;-0,7343;2,43
2019-05-07;-0,73554;2,44
2019-05-08;-0,73533;2,42
2019-05-09;-0,7357;2,43
2019-05-10;-0,74003;2,42
2019-05-13;-0,73807;2,41
2019-05-14;-0,74021;2,41
2019-05-15;-0,7448;2,4
2019-05-16;-0,74253;2,4
2019-05-17;-0,74089;2,39
2019-05-20;-0,73814;2,39
2019-05-21;-0,73307;2,37
2019-05-22;-0,73619;2,36
2019-05-23;-0,73539;2,38
2019-05-24;-0,73281;2,37
2019-05-27;-0,73104;
2019-05-28;-0,73656;2,35
2019-05-29;-0,74009;2,35
2019-05-30;;2,37
2019-05-31;-0,73687;2,35
2019-06-03;-0,73414;2,36
2019-06-04;-0,73413;2,34
2019-06-05;-0,73575;2,31
2019-06-06;-0,7368;2,32
2019-06-07;-0,72521;2,3
2019-06-10;;2,3
2019-06-11;-0,73526;2,27
2019-06-12;-0,73737;2,19
2019-06-13;-0,73715;2,24
2019-06-14;-0,73531;2,23
2019-06-17;-0,73873;2,22
2019-06-18;-0,73521;2,18
2019-06-19;-0,73551;2,14
2019-06-20;-0,73633;2,17
2019-06-21;-0,73721;2,16
2019-06-24;-0,73952;2,12
2019-06-25;-0,73557;2,11
2019-06-26;-0,73766;2,11
2019-06-27;-0,74174;2,19
2019-06-28;-0,74023;2,18
2019-07-01;-0,73543;2,17
2019-07-02;-0,73443;2,21
2019-07-03;-0,73615;2,25
2019-07-04;-0,73594;
2019-07-05;-0,73487;2,26
2019-07-08;-0,74142;2,23
2019-07-09;-0,73822;2,22
2019-07-10;-0,73553;2,18
2019-07-11;-0,73574;2,17
2019-07-12;-0,73865;2,16
2019-07-15;-0,73861;2,17
2019-07-16;-0,73722;2,16
2019-07-17;-0,74076;2,13
2019-07-18;-0,73674;2,11
2019-07-19;-0,73878;2,11
2019-07-22;-0,73747;2,13
2019-07-23;-0,7373;2,12
2019-07-24;-0,73785;2,1
2019-07-25;-0,73686;2,16
2019-07-26;-0,73696;2,13
2019-07-29;-0,73906;2,12
2019-07-30;-0,74349;2,07
2019-07-31;-0,74512;2,01
2019-08-01;;2,11
2019-08-02;-0,74978;2,11
2019-08-05;-0,74171;2,07
2019-08-06;-0,74252;2,05
2019-08-07;-0,7398;2,02
2019-08-08;-0,74345;2,09
2019-08-09;-0,74827;2,05
2019-08-12;-0,74972;2,09
2019-08-13;-0,73954;2,05
2019-08-14;-0,73833;1,98
2019-08-15;-0,73879;2,08
2019-08-16;-0,74526;2,05
2019-08-19;-0,74376;2,06
2019-08-20;-0,75079;2,05
2019-08-21;-0,74172;2,03
2019-08-22;-0,73964;2,1
2019-08-23;-0,73959;2,07
2019-08-26;-0,73668;2,09
2019-08-27;-0,73521;2,07
2019-08-28;-0,73489;2,07
2019-08-29;-0,73333;2,1
2019-08-30;-0,74726;2,1
2019-09-02;-0,73183;
2019-09-03;-0,73399;2,06
2019-09-04;-0,73112;2,05
2019-09-05;-0,73178;2,05
2019-09-06;-0,7308;2,05
2019-09-09;-0,73026;2,04
2019-09-10;-0,73295;2,04
2019-09-11;-0,73095;2,01
2019-09-12;-0,73329;1,99
2019-09-13;-0,73855;1,99
2019-09-16;-0,73244;2,08
2019-09-17;-0,73176;2,1
2019-09-18;-0,7348;1,94
2019-09-19;-0,73729;2,01
2019-09-20;-0,74162;1,95
2019-09-23;-0,73727;1,94
2019-09-24;-0,73633;1,9
2019-09-25;-0,73699;1,8
2019-09-26;-0,73799;1,91
2019-09-27;-0,7367;1,9
2019-09-30;-0,74627;1,91
2019-10-01;-0,73616;1,79
2019-10-02;-0,73215;1,75
2019-10-03;-0,73562;1,78
2019-10-04;-0,73704;1,73
2019-10-07;-0,73676;1,76
2019-10-08;-0,74068;1,69
2019-10-09;-0,73909;1,69
2019-10-10;-0,74187;1,74
2019-10-11;-0,73759;1,76
2019-10-14;-0,73682;
2019-10-15;-0,7369;1,74
2019-10-16;-0,73981;1,71
2019-10-17;-0,73652;1,74
2019-10-18;-0,73719;1,75
2019-10-21;-0,73749;1,76
2019-10-22;-0,7387;1,75
2019-10-23;-0,73918;1,74
2019-10-24;-0,73927;1,75
2019-10-25;-0,73508;1,73
2019-10-28;-0,73653;1,74
2019-10-29;-0,73443;1,66
2019-10-30;-0,73716;1,61
2019-10-31;-0,73297;1,59
2019-11-01;-0,63917;1,58
2019-11-04;-0,62762;1,58
2019-11-05;-0,65618;1,56
2019-11-06;-0,65951;1,55
2019-11-07;-0,66349;1,57
2019-11-08;-0,66878;1,56
2019-11-11;-0,67436;
2019-11-12;-0,67529;1,56
2019-11-13;-0,68111;1,56
2019-11-14;-0,68627;1,59
2019-11-15;-0,69346;1,59
2019-11-18;-0,69348;1,59
2019-11-19;-0,69865;1,58
2019-11-20;-0,69974;1,57
2019-11-21;-0,7003;1,57
2019-11-22;-0,70376;1,58
2019-11-25;-0,70569;1,6
2019-11-26;-0,7098;1,63
2019-11-27;-0,71061;1,65
2019-11-28;-0,70926;
2019-11-29;-0,7065;1,62
2019-12-02;-0,70552;1,6
2019-12-03;-0,70364;1,56
2019-12-04;-0,70375;1,59
2019-12-05;-0,70372;1,52
2019-12-06;-0,70474;1,52
2019-12-09;-0,70635;1,54
2019-12-10;-0,70551;1,53
2019-12-11;-0,70517;1,54
2019-12-12;-0,7058;1,57
2019-12-13;-0,70378;1,55
2019-12-16;-0,7042;1,57
2019-12-17;-0,70535;1,56
2019-12-18;-0,70558;1,56
2019-12-19;-0,70452;1,54
2019-12-20;-0,70587;1,57
2019-12-23;-0,70124;1,57
2019-12-24;-0,68459;1,55
2019-12-25;;
2019-12-26;;1,59
2019-12-27;-0,6985;1,56
2019-12-30;-0,68483;1,51
2019-12-31;-0,65925;1,48
2020-01-01;;
2020-01-02;;1,53
2020-01-03;-0,69152;1,52
2020-01-06;-0,70099;1,54
2020-01-07;-0,7039;1,52
2020-01-08;-0,70431;1,5
2020-01-09;-0,70648;1,53
2020-01-10;-0,70967;1,52
2020-01-13;-0,70834;1,54
2020-01-14;-0,70931;1,53
2020-01-15;-0,70998;1,53
2020-01-16;-0,71042;1,54
2020-01-17;-0,71051;1,54
2020-01-20;-0,71067;
2020-01-21;-0,71062;1,52
2020-01-22;-0,71082;1,52
2020-01-23;-0,7109;1,55
2020-01-24;-0,7109;1,54
2020-01-27;-0,71111;1,53
2020-01-28;-0,71137;1,53
2020-01-29;-0,71036;1,52
2020-01-30;-0,71128;1,59
2020-01-31;-0,70191;1,56
2020-02-03;-0,70947;1,56
2020-02-04;-0,71017;1,55
2020-02-05;-0,70995;1,55
2020-02-06;-0,71039;1,59
2020-02-07;-0,7109;1,57
2020-02-10;-0,71098;1,58
2020-02-11;-0,71154;1,57
2020-02-12;-0,71019;1,57
2020-02-13;-0,71088;1,59
2020-02-14;-0,71113;1,6
2020-02-17;-0,71159;
2020-02-18;-0,71109;1,61
2020-02-19;-0,7128;1,61
2020-02-20;-0,71106;1,61
2020-02-21;-0,71103;1,6
2020-02-24;-0,71189;1,6
2020-02-25;-0,71179;1,59
2020-02-26;-0,71179;1,59
2020-02-27;-0,71184;1,56
2020-02-28;-0,70741;1,45
2020-03-02;-0,7104;1,41
2020-03-03;-0,7113;1,11
2020-03-04;-0,7128;1
2020-03-05;-0,71392;0,92
2020-03-06;-0,7153;0,79
2020-03-09;-0,71609;0,57
2020-03-10;-0,71572;0,57
2020-03-11;-0,71599;0,42
2020-03-12;-0,71563;0,41
2020-03-13;-0,71687;0,33
2020-03-16;-0,71329;0,25
2020-03-17;-0,71487;0,12
2020-03-18;-0,71524;0,04
2020-03-19;-0,70381;0,04
2020-03-20;-0,70341;0,04
2020-03-23;-0,68218;0,01
2020-03-24;-0,66607;0,01
2020-03-25;-0,66854;0
2020-03-26;-0,67152;0,01
2020-03-27;-0,67419;0,01
2020-03-30;-0,6744;0,04
2020-03-31;-0,66619;0,05
2020-04-01;-0,66082;0,03
2020-04-02;-0,65857;0,09
2020-04-03;-0,66089;0,09
2020-04-06;-0,65881;0,09
2020-04-07;-0,65856;0,1
2020-04-08;-0,65809;0,14
2020-04-09;-0,6576;0,2
2020-04-10;;
2020-04-13;;0,17
2020-04-14;-0,65943;0,17
2020-04-15;-0,659;0,14
2020-04-16;-0,65914;0,14
2020-04-17;-0,65835;0,12
2020-04-20;-0,65903;0,1
2020-04-21;-0,65757;0,08
2020-04-22;-0,66017;0,09
2020-04-23;-0,65758;0,09
2020-04-24;-0,65881;0,1
2020-04-27;-0,65795;0,09
2020-04-28;-0,65707;0,08
2020-04-29;-0,65776;0,1
2020-04-30;-0,65946;0,1
2020-05-01;;0,1
2020-05-04;-0,65859;0,1
2020-05-05;-0,65885;0,09
2020-05-06;-0,65896;0,08
2020-05-07;-0,65991;0,1
2020-05-08;-0,659;0,1
2020-05-11;-0,65944;0,09
2020-05-12;-0,65899;0,1
2020-05-13;-0,65791;0,1
2020-05-14;-0,65847;0,09
2020-05-15;-0,65883;0,09
2020-05-18;-0,65669;0,1
2020-05-19;-0,65845;0,09
2020-05-20;-0,6594;0,08
2020-05-21;;0,09
2020-05-22;-0,65933;0,09
2020-05-25;-0,65973;
2020-05-26;-0,66021;0,1
2020-05-27;-0,65932;0,11
2020-05-28;-0,65959;0,14
2020-05-29;-0,65962;0,13
2020-06-01;;0,12
2020-06-02;-0,65917;0,12
2020-06-03;-0,65944;0,12
2020-06-04;-0,65942;0,13
2020-06-05;-0,65881;0,13
2020-06-08;-0,65898;0,15
2020-06-09;-0,65866;0,14
2020-06-10;-0,65911;0,13
2020-06-11;-0,65833;0,14
2020-06-12;-0,65879;0,14
2020-06-15;-0,65916;0,15
2020-06-16;-0,65952;0,14
2020-06-17;-0,65934;0,13
2020-06-18;-0,65937;0,13
2020-06-19;-0,65953;0,13
2020-06-22;-0,66095;0,14
2020-06-23;-0,6676;0,12
2020-06-24;-0,66872;0,11
2020-06-25;-0,66924;0,13
2020-06-26;-0,66956;0,12
2020-06-29;-0,66715;0,11
2020-06-30;-0,66239;0,13
2020-07-01;-0,66478;0,12
2020-07-02;-0,66666;0,13
2020-07-03;-0,66931;
2020-07-06;-0,67248;0,12
2020-07-07;-0,67484;0,12
2020-07-08;-0,6767;0,11
2020-07-09;-0,67665;0,11
2020-07-10;-0,68132;0,1
2020-07-13;-0,68305;0,11
2020-07-14;-0,68539;0,11
2020-07-15;-0,69012;0,12
2020-07-16;-0,69143;0,12
2020-07-17;-0,69154;0,11
2020-07-20;-0,691;0,11
2020-07-21;-0,6927;0,09
2020-07-22;-0,69331;0,09
2020-07-23;-0,69938;0,09
2020-07-24;-0,69831;0,1
2020-07-27;-0,70231;0,1
2020-07-28;-0,70204;0,09
2020-07-29;-0,70248;0,09
2020-07-30;-0,70407;0,1
2020-07-31;-0,7037;0,09
2020-08-03;-0,70414;0,09
2020-08-04;-0,70453;0,09
2020-08-05;-0,70369;0,08
2020-08-06;-0,70381;0,07
2020-08-07;-0,70505;0,08
2020-08-10;-0,70335;0,09
2020-08-11;-0,70404;0,08
2020-08-12;-0,70359;0,08
2020-08-13;-0,70509;0,08
2020-08-14;-0,70552;0,09
2020-08-17;-0,70427;0,09
2020-08-18;-0,70376;0,08
2020-08-19;-0,70282;0,07
2020-08-20;-0,70374;0,08
2020-08-21;-0,7028;0,07
2020-08-24;-0,70447;0,09
2020-08-25;-0,70468;0,08
2020-08-26;-0,7051;0,08
2020-08-27;-0,70536;0,09
2020-08-28;-0,70581;0,09
2020-08-31;-0,70568;0,08
2020-09-01;-0,70568;0,09
2020-09-02;-0,70631;0,1
2020-09-03;-0,70615;0,1
2020-09-04;-0,70623;0,09
2020-09-07;-0,70597;
2020-09-08;-0,70606;0,1
2020-09-09;-0,70611;0,1
2020-09-10;-0,70794;0,1
2020-09-11;-0,70824;0,1
2020-09-14;-0,7081;0,1
2020-09-15;-0,70833;0,09
2020-09-16;-0,70917;0,08
2020-09-17;-0,70987;0,09
2020-09-18;-0,70978;0,09
2020-09-21;-0,71113;0,09
2020-09-22;-0,71037;0,08
2020-09-23;-0,71047;0,08
2020-09-24;-0,71171;0,08
2020-09-25;-0,71137;0,08
2020-09-28;-0,71198;0,09
2020-09-29;-0,71526;0,07
2020-09-30;-0,71371;0,08
2020-10-01;-0,71508;0,09
2020-10-02;-0,71467;0,1
2020-10-05;-0,71578;0,09
2020-10-06;-0,71357;0,08
2020-10-07;-0,7156;0,08
2020-10-08;-0,71544;0,09
2020-10-09;-0,71514;0,1
2020-10-12;-0,71682;
2020-10-13;-0,71699;0,09
2020-10-14;-0,7163;0,1
2020-10-15;-0,71719;0,1
2020-10-16;-0,71725;0,09
2020-10-19;-0,71738;0,09
2020-10-20;-0,71709;0,08
2020-10-21;-0,71789;0,08
2020-10-22;-0,71762;0,09
2020-10-23;-0,71792;0,08
2020-10-26;-0,71725;0,08
2020-10-27;-0,71774;0,08
2020-10-28;-0,71722;0,07
2020-10-29;-0,71754;0,08
2020-10-30;-0,71804;0,08
2020-11-02;-0,71751;0,09
2020-11-03;-0,71769;0,09
2020-11-04;-0,71731;0,08
2020-11-05;-0,7172;0,09
2020-11-06;-0,71943;0,1
2020-11-09;-0,71836;0,1
2020-11-10;-0,72024;0,09
2020-11-11;-0,72079;
2020-11-12;-0,72071;0,1
2020-11-13;-0,72079;0,1
2020-11-16;-0,72024;0,09
2020-11-17;-0,72079;0,08
2020-11-18;-0,72119;0,07
2020-11-19;-0,72082;0,08
2020-11-20;-0,72097;0,09
2020-11-23;-0,72116;0,08
2020-11-24;-0,72059;0,08
2020-11-25;-0,7209;0,07
2020-11-26;-0,72052;
2020-11-27;-0,7212;0,09
2020-11-30;-0,72109;0,08
2020-12-01;-0,72145;0,07
2020-12-02;-0,72107;0,07
2020-12-03;-0,72071;0,08
2020-12-04;-0,72137;0,07
2020-12-07;-0,72136;0,09
2020-12-08;-0,72149;0,08
2020-12-09;-0,72127;0,07
2020-12-10;-0,72168;0,07
2020-12-11;-0,72212;0,08
2020-12-14;-0,7217;0,07
2020-12-15;-0,72128;0,07
2020-12-16;-0,7216;0,08
2020-12-17;-0,72208;0,08
2020-12-18;-0,72299;0,08
2020-12-21;-0,72169;0,08
2020-12-22;-0,72292;0,07
2020-12-23;-0,72283;0,07
2020-12-24;-0,722182;0,09
2020-12-25;;
2020-12-28;-0,722135;0,09
2020-12-29;-0,72135;0,08
2020-12-30;-0,719763;0,06
2020-12-31;-0,726264;0,08
2021-01-01;;
2021-01-04;-0,725865;0,09
2021-01-05;-0,724515;0,08
2021-01-06;-0,725798;0,09
2021-01-07;-0,723893;0,09
2021-01-08;-0,723406;0,08
2021-01-11;-0,723857;0,09
2021-01-12;-0,725365;0,09
2021-01-13;-0,724834;0,09
2021-01-14;-0,725108;0,09
2021-01-15;-0,724917;0,08
2021-01-18;-0,725357;
2021-01-19;-0,724997;0,07
2021-01-20;-0,725047;0,08
2021-01-21;-0,725562;0,07
2021-01-22;-0,725711;0,07
2021-01-25;-0,725137;0,07
2021-01-26;-0,72488;0,05
2021-01-27;-0,725359;0,05
2021-01-28;-0,725297;0,05
2021-01-29;-0,725018;0,07
2021-02-01;-0,72556;0,06
2021-02-02;-0,725884;0,04
2021-02-03;-0,725384;0,03
2021-02-04;-0,725535;0,03
2021-02-05;-0,724778;0,02
2021-02-08;-0,724961;0,04
2021-02-09;-0,725086;0,04
2021-02-10;-0,725023;0,05
2021-02-11;-0,72494;0,05
2021-02-12;-0,725057;0,03
2021-02-15;-0,725389;
2021-02-16;-0,724977;0,03
2021-02-17;-0,724798;0,03
2021-02-18;-0,725326;0,03
2021-02-19;-0,724928;0,03
2021-02-22;-0,725066;0,03
2021-02-23;-0,725337;0,03
2021-02-24;-0,724678;0,03
2021-02-25;-0,725764;0,04
2021-02-26;-0,725267;0,04
2021-03-01;-0,725595;0,03
2021-03-02;-0,72567;0,04
2021-03-03;-0,725254;0,04
2021-03-04;-0,724943;0,03
2021-03-05;-0,725098;0,04
2021-03-08;-0,725185;0,04
2021-03-09;-0,724883;0,04
2021-03-10;-0,724911;0,03
2021-03-11;-0,724896;0,04
2021-03-12;-0,725128;0,03
2021-03-15;-0,725506;0,02
2021-03-16;-0,725516;0,01
2021-03-17;-0,727027;0,01
2021-03-18;-0,725519;0,01
2021-03-19;-0,725382;0,01
2021-03-22;-0,725509;0,02
2021-03-23;-0,725212;0,02
2021-03-24;-0,725431;0,02
2021-03-25;-0,72542;0,02
2021-03-26;-0,726038;0,02
2021-03-29;-0,725177;0,02
2021-03-30;-0,72523;0,01
2021-03-31;-0,72334;0,01
2021-04-01;-0,724835;0,02
2021-04-02;;0,02
2021-04-05;;0,03
2021-04-06;-0,725452;0,02
2021-04-07;-0,725747;0,01
2021-04-08;-0,726112;0,02
2021-04-09;-0,725439;0,02
2021-04-12;-0,726107;0,02
2021-04-13;-0,726084;0,03
2021-04-14;-0,725833;0,02
2021-04-15;-0,726011;0,02
2021-04-16;-0,726723;0,02
2021-04-19;-0,725697;0,01
2021-04-20;-0,725919;0,01
2021-04-21;-0,725443;0
2021-04-22;-0,725669;0,02
2021-04-23;-0,72545;0,01
2021-04-26;-0,725411;0,02
2021-04-27;-0,725353;0,01
2021-04-28;-0,725862;0,01
2021-04-29;-0,725685;0,01
2021-04-30;-0,725071;0,01
2021-05-03;-0,725467;0,02
2021-05-04;-0,725621;0,01
2021-05-05;-0,726071;0,01
2021-05-06;-0,725532;0,01
2021-05-07;-0,725736;0,01
2021-05-10;-0,725673;0,02
2021-05-11;-0,725637;0,01
2021-05-12;-0,725719;0,01
2021-05-13;;0
2021-05-14;-0,725896;0,01
2021-05-17;-0,725935;0
2021-05-18;-0,725932;0
2021-05-19;-0,725931;0
2021-05-20;-0,725432;0,01
2021-05-21;-0,725094;0
2021-05-24;;0,01
2021-05-25;-0,725852;0,01
2021-05-26;-0,725944;0
2021-05-27;-0,725891;0
2021-05-28;-0,725971;0,01
2021-05-31;-0,725578;
2021-06-01;-0,725216;0,01
2021-06-02;-0,72592;0,01
2021-06-03;-0,725901;0
2021-06-04;-0,725913;0,01
2021-06-07;-0,725575;0,01
2021-06-08;-0,725885;0,01
2021-06-09;-0,725567;0,01
2021-06-10;-0,725823;0,01
2021-06-11;-0,72561;0,01
2021-06-14;-0,725256;0,01
2021-06-15;-0,725874;0,02
2021-06-16;-0,725392;0,04
2021-06-17;-0,725775;0,05
2021-06-18;-0,725487;0,05
2021-06-21;-0,726377;0,04
2021-06-22;-0,72633;0,04
2021-06-23;-0,725273;0,04
2021-06-24;-0,725911;0,05
2021-06-25;-0,725837;0,05
2021-06-28;-0,725809;0,04
2021-06-29;-0,725649;0,04
2021-06-30;-0,722566;0,05
2021-07-01;-0,721368;0,05
2021-07-02;-0,725463;0,05
2021-07-05;-0,726384;
2021-07-06;-0,725663;0,05
2021-07-07;-0,725942;0,05
2021-07-08;-0,7263;0,06
2021-07-09;-0,726393;0,06
2021-07-12;-0,726061;0,05
