date,exszus
10/09/1999,1.5440
13/09/1999,1.5425
14/09/1999,1.5408
15/09/1999,1.5455
16/09/1999,1.5384
17/09/1999,1.5441
20/09/1999,1.5435
21/09/1999,1.5328
22/09/1999,1.5267
23/09/1999,1.5393
24/09/1999,1.5300
27/09/1999,1.5361
28/09/1999,1.5240
29/09/1999,1.5075
30/09/1999,1.5022
01/10/1999,1.4867
04/10/1999,1.4878
05/10/1999,1.4894
06/10/1999,1.4875
07/10/1999,1.4860
08/10/1999,1.5000
11/10/1999,
12/10/1999,1.4832
13/10/1999,1.4790
14/10/1999,1.4735
15/10/1999,1.4592
18/10/1999,1.4620
19/10/1999,1.4681
20/10/1999,1.4790
21/10/1999,1.4730
22/10/1999,1.4975
25/10/1999,1.4992
26/10/1999,1.5135
27/10/1999,1.5200
28/10/1999,1.5238
29/10/1999,1.5243
01/11/1999,1.5291
02/11/1999,1.5305
03/11/1999,1.5344
04/11/1999,1.5436
05/11/1999,1.5513
08/11/1999,1.5535
09/11/1999,1.5465
10/11/1999,1.5398
11/11/1999,
12/11/1999,1.5575
15/11/1999,1.5560
16/11/1999,1.5542
17/11/1999,1.5411
18/11/1999,1.5564
19/11/1999,1.5543
22/11/1999,1.5510
23/11/1999,1.5590
24/11/1999,1.5721
25/11/1999,
26/11/1999,1.5795
29/11/1999,1.5878
30/11/1999,1.5893
01/12/1999,1.5920
02/12/1999,1.5950
03/12/1999,1.5925
06/12/1999,1.5608
07/12/1999,1.5645
08/12/1999,1.5600
09/12/1999,1.5741
10/12/1999,1.5745
13/12/1999,1.5834
14/12/1999,1.5895
15/12/1999,1.5903
16/12/1999,1.5758
17/12/1999,1.5888
20/12/1999,1.5900
21/12/1999,1.5847
22/12/1999,1.5863
23/12/1999,1.5770
24/12/1999,1.5855
27/12/1999,1.5835
28/12/1999,1.5940
29/12/1999,1.5977
30/12/1999,1.6015
31/12/1999,1.5930
03/01/2000,1.5808
04/01/2000,1.5565
05/01/2000,1.5526
06/01/2000,1.5540
07/01/2000,1.5623
10/01/2000,1.5704
11/01/2000,1.5605
12/01/2000,1.5660
13/01/2000,1.5707
14/01/2000,1.5945
17/01/2000,
18/01/2000,1.5942
19/01/2000,1.5965
20/01/2000,1.5915
21/01/2000,1.5973
24/01/2000,1.6090
25/01/2000,1.6085
26/01/2000,1.6102
27/01/2000,1.6317
28/01/2000,1.6485
31/01/2000,1.6495
01/02/2000,1.6540
02/02/2000,1.6502
03/02/2000,1.6255
04/02/2000,1.6470
07/02/2000,1.6426
08/02/2000,1.6301
09/02/2000,1.6232
10/02/2000,1.6280
11/02/2000,1.6305
14/02/2000,1.6435
15/02/2000,1.6330
16/02/2000,1.6302
17/02/2000,1.6274
18/02/2000,1.6282
21/02/2000,
22/02/2000,1.5983
23/02/2000,1.6082
24/02/2000,1.6200
25/02/2000,1.6475
28/02/2000,1.6615
29/02/2000,1.6665
01/03/2000,1.6568
02/03/2000,1.6714
03/03/2000,1.6712
06/03/2000,1.6750
07/03/2000,1.6810
08/03/2000,1.6770
09/03/2000,1.6595
10/03/2000,1.6661
13/03/2000,1.6702
14/03/2000,1.6715
15/03/2000,1.6618
16/03/2000,1.6593
17/03/2000,1.6620
20/03/2000,1.6605
21/03/2000,1.6615
22/03/2000,1.6750
23/03/2000,1.6522
24/03/2000,1.6333
27/03/2000,1.6468
28/03/2000,1.6551
29/03/2000,1.6725
30/03/2000,1.6605
31/03/2000,1.6630
03/04/2000,1.6587
04/04/2000,1.6500
05/04/2000,1.6330
06/04/2000,1.6390
07/04/2000,1.6383
10/04/2000,1.6435
11/04/2000,1.6415
12/04/2000,1.6490
13/04/2000,1.6520
14/04/2000,1.6408
17/04/2000,1.6440
18/04/2000,1.6603
19/04/2000,1.6755
20/04/2000,1.6772
21/04/2000,1.6760
24/04/2000,1.6712
25/04/2000,1.6985
26/04/2000,1.7085
27/04/2000,1.7310
28/04/2000,1.7250
01/05/2000,1.7135
02/05/2000,1.7185
03/05/2000,1.7369
04/05/2000,1.7353
05/05/2000,1.7323
08/05/2000,1.7305
09/05/2000,1.7219
10/05/2000,1.7150
11/05/2000,1.7252
12/05/2000,1.7090
15/05/2000,1.7033
16/05/2000,1.7152
17/05/2000,1.7398
18/05/2000,1.7377
19/05/2000,1.7347
22/05/2000,1.7185
23/05/2000,1.7295
24/05/2000,1.7208
25/05/2000,1.7210
26/05/2000,1.6828
29/05/2000,
30/05/2000,1.6885
31/05/2000,1.6883
01/06/2000,1.6878
02/06/2000,1.6680
05/06/2000,1.6630
06/06/2000,1.6430
07/06/2000,1.6365
08/06/2000,1.6410
09/06/2000,1.6443
12/06/2000,1.6356
13/06/2000,1.6255
14/06/2000,1.6318
15/06/2000,1.6386
16/06/2000,1.6178
19/06/2000,1.6230
20/06/2000,1.6280
21/06/2000,1.6390
22/06/2000,1.6455
23/06/2000,1.6565
26/06/2000,1.6510
27/06/2000,1.6379
28/06/2000,1.6420
29/06/2000,1.6375
30/06/2000,1.6317
03/07/2000,1.6323
04/07/2000,
05/07/2000,1.6220
06/07/2000,1.6250
07/07/2000,1.6278
10/07/2000,1.6275
11/07/2000,1.6335
12/07/2000,1.6510
13/07/2000,1.6608
14/07/2000,1.6532
17/07/2000,1.6575
18/07/2000,1.6608
19/07/2000,1.6781
20/07/2000,1.6680
21/07/2000,1.6638
24/07/2000,1.6700
25/07/2000,1.6528
26/07/2000,1.6493
27/07/2000,1.6605
28/07/2000,1.6753
31/07/2000,1.6689
01/08/2000,1.6758
02/08/2000,1.6887
03/08/2000,1.7087
04/08/2000,1.7053
07/08/2000,1.7005
08/08/2000,1.7147
09/08/2000,1.7187
10/08/2000,1.7065
11/08/2000,1.7181
14/08/2000,1.7214
15/08/2000,1.7095
16/08/2000,1.7093
17/08/2000,1.7085
18/08/2000,1.7235
21/08/2000,1.7275
22/08/2000,1.7405
23/08/2000,1.7282
24/08/2000,1.7117
25/08/2000,1.7095
28/08/2000,1.7130
29/08/2000,1.7238
30/08/2000,1.7360
31/08/2000,1.7425
01/09/2000,1.7230
04/09/2000,
05/09/2000,1.7488
06/09/2000,1.7780
07/09/2000,1.7720
08/09/2000,1.7869
11/09/2000,1.7715
12/09/2000,1.7710
13/09/2000,1.7635
14/09/2000,1.7736
15/09/2000,1.7805
18/09/2000,1.7870
19/09/2000,1.7765
20/09/2000,1.7845
21/09/2000,1.7715
22/09/2000,1.7295
25/09/2000,1.7390
26/09/2000,1.7279
27/09/2000,1.7325
28/09/2000,1.7288
29/09/2000,1.7265
02/10/2000,1.7322
03/10/2000,1.7365
04/10/2000,1.7395
05/10/2000,1.7491
06/10/2000,1.7515
09/10/2000,
10/10/2000,1.7515
11/10/2000,1.7328
12/10/2000,1.7415
13/10/2000,1.7595
16/10/2000,1.7790
17/10/2000,1.7773
18/10/2000,1.7875
19/10/2000,1.7875
20/10/2000,1.7885
23/10/2000,1.7985
24/10/2000,1.8005
25/10/2000,1.8165
26/10/2000,1.8250
27/10/2000,1.8065
30/10/2000,1.8068
31/10/2000,1.7978
01/11/2000,1.7765
02/11/2000,1.7799
03/11/2000,1.7667
06/11/2000,1.7725
07/11/2000,1.7728
08/11/2000,1.7775
09/11/2000,1.7739
10/11/2000,1.7657
13/11/2000,1.7637
14/11/2000,1.7723
15/11/2000,1.7815
16/11/2000,1.7883
17/11/2000,1.7915
20/11/2000,1.8000
21/11/2000,1.7995
22/11/2000,1.8050
23/11/2000,
24/11/2000,1.8085
27/11/2000,1.7803
28/11/2000,1.7633
29/11/2000,1.7595
30/11/2000,1.7365
01/12/2000,1.7285
04/12/2000,1.7060
05/12/2000,1.7153
06/12/2000,1.7078
07/12/2000,1.7015
08/12/2000,1.7063
11/12/2000,1.7150
12/12/2000,1.7144
13/12/2000,1.7175
14/12/2000,1.6990
15/12/2000,1.6795
18/12/2000,1.6845
19/12/2000,1.6940
20/12/2000,1.6765
21/12/2000,1.6722
22/12/2000,1.6485
25/12/2000,
26/12/2000,1.6342
27/12/2000,1.6435
28/12/2000,1.6450
29/12/2000,1.6202
01/01/2001,
02/01/2001,1.6075
03/01/2001,1.6025
04/01/2001,1.6115
05/01/2001,1.6025
08/01/2001,1.6076
09/01/2001,1.6210
10/01/2001,1.6255
11/01/2001,1.6123
12/01/2001,1.6232
15/01/2001,
16/01/2001,1.6390
17/01/2001,1.6520
18/01/2001,1.6195
19/01/2001,1.6334
22/01/2001,1.6370
23/01/2001,1.6330
24/01/2001,1.6547
25/01/2001,1.6558
26/01/2001,1.6582
29/01/2001,1.6560
30/01/2001,1.6455
31/01/2001,1.6425
01/02/2001,1.6330
02/02/2001,1.6425
05/02/2001,1.6355
06/02/2001,1.6538
07/02/2001,1.6475
08/02/2001,1.6707
09/02/2001,1.6560
12/02/2001,1.6557
13/02/2001,1.6683
14/02/2001,1.6690
15/02/2001,1.6920
16/02/2001,1.6763
19/02/2001,
20/02/2001,1.6870
21/02/2001,1.6897
22/02/2001,1.6903
23/02/2001,1.6885
26/02/2001,1.6895
27/02/2001,1.6837
28/02/2001,1.6736
01/03/2001,1.6557
02/03/2001,1.6465
05/03/2001,1.6538
06/03/2001,1.6523
07/03/2001,1.6582
08/03/2001,1.6593
09/03/2001,1.6545
12/03/2001,1.6555
13/03/2001,1.6838
14/03/2001,1.6840
15/03/2001,1.7002
16/03/2001,1.7160
19/03/2001,1.7068
20/03/2001,1.6957
21/03/2001,1.7085
22/03/2001,1.7233
23/03/2001,1.7155
26/03/2001,1.7155
27/03/2001,1.7198
28/03/2001,1.7245
29/03/2001,1.7323
30/03/2001,1.7360
02/04/2001,1.7317
03/04/2001,1.7120
04/04/2001,1.6951
05/04/2001,1.7020
06/04/2001,1.7000
09/04/2001,1.6955
10/04/2001,1.7165
11/04/2001,1.7161
12/04/2001,1.7062
13/04/2001,1.7127
16/04/2001,1.7180
17/04/2001,1.7310
18/04/2001,1.7375
19/04/2001,1.7170
20/04/2001,1.6926
23/04/2001,1.7087
24/04/2001,1.7115
25/04/2001,1.7075
26/04/2001,1.7060
27/04/2001,1.7232
30/04/2001,1.7345
01/05/2001,1.7255
02/05/2001,1.7307
03/05/2001,1.7355
04/05/2001,1.7304
07/05/2001,1.7305
08/05/2001,1.7420
09/05/2001,1.7429
10/05/2001,1.7485
11/05/2001,1.7522
14/05/2001,1.7516
15/05/2001,1.7432
16/05/2001,1.7329
17/05/2001,1.7393
18/05/2001,1.7486
21/05/2001,1.7485
22/05/2001,1.7666
23/05/2001,1.7755
24/05/2001,1.7793
25/05/2001,1.7790
28/05/2001,
29/05/2001,1.7840
30/05/2001,1.7775
31/05/2001,1.7970
01/06/2001,1.7992
04/06/2001,1.7968
05/06/2001,1.7805
06/06/2001,1.7988
07/06/2001,1.7923
08/06/2001,1.7927
11/06/2001,1.8046
12/06/2001,1.7960
13/06/2001,1.7902
14/06/2001,1.7753
15/06/2001,1.7726
18/06/2001,1.7770
19/06/2001,1.7861
20/06/2001,1.7924
21/06/2001,1.7797
22/06/2001,1.7730
25/06/2001,1.7655
26/06/2001,1.7655
27/06/2001,1.7648
28/06/2001,1.7983
29/06/2001,1.7968
02/07/2001,1.8003
03/07/2001,1.7970
04/07/2001,
05/07/2001,1.8185
06/07/2001,1.7945
09/07/2001,1.7964
10/07/2001,1.7795
11/07/2001,1.7608
12/07/2001,1.7725
13/07/2001,1.7738
16/07/2001,1.7690
17/07/2001,1.7708
18/07/2001,1.7310
19/07/2001,1.7327
20/07/2001,1.7255
23/07/2001,1.7353
24/07/2001,1.7214
25/07/2001,1.7145
26/07/2001,1.7236
27/07/2001,1.7250
30/07/2001,1.7267
31/07/2001,1.7285
01/08/2001,1.7158
02/08/2001,1.7123
03/08/2001,1.7054
06/08/2001,1.7135
07/08/2001,1.7165
08/08/2001,1.7127
09/08/2001,1.6948
10/08/2001,1.6918
13/08/2001,1.6885
14/08/2001,1.6808
15/08/2001,1.6668
16/08/2001,1.6608
17/08/2001,1.6583
20/08/2001,1.6635
21/08/2001,1.6648
22/08/2001,1.6552
23/08/2001,1.6580
24/08/2001,1.6660
27/08/2001,1.6697
28/08/2001,1.6660
29/08/2001,1.6690
30/08/2001,1.6575
31/08/2001,1.6698
03/09/2001,
04/09/2001,1.7075
05/09/2001,1.6996
06/09/2001,1.6908
07/09/2001,1.6771
10/09/2001,1.6870
11/09/2001,
12/09/2001,1.6593
13/09/2001,1.6526
14/09/2001,1.6246
17/09/2001,1.6143
18/09/2001,1.6037
19/09/2001,1.5858
20/09/2001,1.5920
21/09/2001,1.5878
24/09/2001,1.6041
25/09/2001,1.5914
26/09/2001,1.5990
27/09/2001,1.6138
28/09/2001,1.6188
01/10/2001,1.6196
02/10/2001,1.6227
03/10/2001,1.6157
04/10/2001,1.6248
05/10/2001,1.6204
08/10/2001,
09/10/2001,1.6193
10/10/2001,1.6278
11/10/2001,1.6475
12/10/2001,1.6325
15/10/2001,1.6288
16/10/2001,1.6298
17/10/2001,1.6355
18/10/2001,1.6387
19/10/2001,1.6427
22/10/2001,1.6619
23/10/2001,1.6642
24/10/2001,1.6592
25/10/2001,1.6490
26/10/2001,1.6535
29/10/2001,1.6320
30/10/2001,1.6245
31/10/2001,1.6347
01/11/2001,1.6295
02/11/2001,1.6315
05/11/2001,1.6423
06/11/2001,1.6400
07/11/2001,1.6328
08/11/2001,1.6455
09/11/2001,1.6400
12/11/2001,
13/11/2001,1.6668
14/11/2001,1.6641
15/11/2001,1.6644
16/11/2001,1.6552
19/11/2001,1.6635
20/11/2001,1.6491
21/11/2001,1.6575
22/11/2001,
23/11/2001,1.6680
26/11/2001,1.6635
27/11/2001,1.6600
28/11/2001,1.6485
29/11/2001,1.6546
30/11/2001,1.6405
03/12/2001,1.6550
04/12/2001,1.6545
05/12/2001,1.6639
06/12/2001,1.6553
07/12/2001,1.6590
10/12/2001,1.6673
11/12/2001,1.6585
12/12/2001,1.6495
13/12/2001,1.6423
14/12/2001,1.6307
17/12/2001,1.6330
18/12/2001,1.6340
19/12/2001,1.6389
20/12/2001,1.6359
21/12/2001,1.6540
24/12/2001,1.6920
25/12/2001,
26/12/2001,1.6917
27/12/2001,1.6780
28/12/2001,1.6790
31/12/2001,1.6598
01/01/2002,
02/01/2002,1.6424
03/01/2002,1.6495
04/01/2002,1.6507
07/01/2002,1.6510
08/01/2002,1.6553
09/01/2002,1.6615
10/01/2002,1.6623
11/01/2002,1.6602
14/01/2002,1.6569
15/01/2002,1.6602
16/01/2002,1.6638
17/01/2002,1.6685
18/01/2002,1.6635
21/01/2002,
22/01/2002,1.6629
23/01/2002,1.6654
24/01/2002,1.6757
25/01/2002,1.7025
28/01/2002,1.7090
29/01/2002,1.7038
30/01/2002,1.7045
31/01/2002,1.7190
01/02/2002,1.7179
04/02/2002,1.7021
05/02/2002,1.6970
06/02/2002,1.6948
07/02/2002,1.6948
08/02/2002,1.6900
11/02/2002,1.6835
12/02/2002,1.6855
13/02/2002,1.6970
14/02/2002,1.7005
15/02/2002,1.6980
18/02/2002,
19/02/2002,1.6895
20/02/2002,1.6999
21/02/2002,1.6987
22/02/2002,1.6890
25/02/2002,1.6948
26/02/2002,1.6995
27/02/2002,1.7085
28/02/2002,1.7025
01/03/2002,1.7060
04/03/2002,1.6970
05/03/2002,1.6977
06/03/2002,1.6819
07/03/2002,1.6730
08/03/2002,1.6810
11/03/2002,1.6775
12/03/2002,1.6767
13/03/2002,1.6739
14/03/2002,1.6595
15/03/2002,1.6596
18/03/2002,1.6585
19/03/2002,1.6622
20/03/2002,1.6568
21/03/2002,1.6555
22/03/2002,1.6623
25/03/2002,1.6660
26/03/2002,1.6690
27/03/2002,1.6786
28/03/2002,1.6850
29/03/2002,1.6820
01/04/2002,1.6607
02/04/2002,1.6655
03/04/2002,1.6607
04/04/2002,1.6654
05/04/2002,1.6637
08/04/2002,1.6740
09/04/2002,1.6676
10/04/2002,1.6702
11/04/2002,1.6604
12/04/2002,1.6678
15/04/2002,1.6666
16/04/2002,1.6638
17/04/2002,1.6550
18/04/2002,1.6485
19/04/2002,1.6508
22/04/2002,1.6543
23/04/2002,1.6490
24/04/2002,1.6445
25/04/2002,1.6308
26/04/2002,1.6293
29/04/2002,1.6215
30/04/2002,1.6216
01/05/2002,1.6010
02/05/2002,1.6098
03/05/2002,1.5920
06/05/2002,1.5891
07/05/2002,1.5930
08/05/2002,1.6102
09/05/2002,1.6005
10/05/2002,1.5946
13/05/2002,1.5983
14/05/2002,1.6155
15/05/2002,1.6054
16/05/2002,1.5993
17/05/2002,1.5810
20/05/2002,1.5785
21/05/2002,1.5798
22/05/2002,1.5686
23/05/2002,1.5755
24/05/2002,1.5827
27/05/2002,
28/05/2002,1.5743
29/05/2002,1.5757
30/05/2002,1.5621
31/05/2002,1.5693
03/06/2002,1.5638
04/06/2002,1.5592
05/06/2002,1.5672
06/06/2002,1.5590
07/06/2002,1.5550
10/06/2002,1.5585
11/06/2002,1.5620
12/06/2002,1.5595
13/06/2002,1.5638
14/06/2002,1.5626
17/06/2002,1.5632
18/06/2002,1.5568
19/06/2002,1.5422
20/06/2002,1.5235
21/06/2002,1.5124
24/06/2002,1.5005
25/06/2002,1.5140
26/06/2002,1.4940
27/06/2002,1.4885
28/06/2002,1.4920
01/07/2002,1.4845
02/07/2002,1.4900
03/07/2002,1.4907
04/07/2002,
05/07/2002,1.5062
08/07/2002,1.4893
09/07/2002,1.4820
10/07/2002,1.4888
11/07/2002,1.4793
12/07/2002,1.4832
15/07/2002,1.4582
16/07/2002,1.4548
17/07/2002,1.4540
18/07/2002,1.4540
19/07/2002,1.4387
22/07/2002,1.4408
23/07/2002,1.4645
24/07/2002,1.4561
25/07/2002,1.4498
26/07/2002,1.4682
29/07/2002,1.4893
30/07/2002,1.4749
31/07/2002,1.4833
01/08/2002,1.4703
02/08/2002,1.4708
05/08/2002,1.4770
06/08/2002,1.5130
07/08/2002,1.4970
08/08/2002,1.5146
09/08/2002,1.5030
12/08/2002,1.4965
13/08/2002,1.4952
14/08/2002,1.4813
15/08/2002,1.4907
16/08/2002,1.4915
19/08/2002,1.5015
20/08/2002,1.5027
21/08/2002,1.4999
22/08/2002,1.5188
23/08/2002,1.5128
26/08/2002,1.5125
27/08/2002,1.4969
28/08/2002,1.4968
29/08/2002,1.4941
30/08/2002,1.5007
02/09/2002,
03/09/2002,1.4730
04/09/2002,1.4751
05/09/2002,1.4733
06/09/2002,1.4825
09/09/2002,1.4848
10/09/2002,1.4960
11/09/2002,1.5067
12/09/2002,1.5042
13/09/2002,1.5020
16/09/2002,1.5100
17/09/2002,1.5202
18/09/2002,1.4982
19/09/2002,1.4920
20/09/2002,1.4880
23/09/2002,1.4910
24/09/2002,1.4918
25/09/2002,1.4933
26/09/2002,1.5029
27/09/2002,1.5008
30/09/2002,1.4758
01/10/2002,1.4793
02/10/2002,1.4836
03/10/2002,1.4794
04/10/2002,1.4893
07/10/2002,1.4900
08/10/2002,1.4959
09/10/2002,1.4837
10/10/2002,1.4841
11/10/2002,1.4860
14/10/2002,
15/10/2002,1.4958
16/10/2002,1.4924
17/10/2002,1.5119
18/10/2002,1.5140
21/10/2002,1.5110
22/10/2002,1.5015
23/10/2002,1.5004
24/10/2002,1.5062
25/10/2002,1.5014
28/10/2002,1.4882
29/10/2002,1.4870
30/10/2002,1.4893
31/10/2002,1.4805
01/11/2002,1.4673
04/11/2002,1.4700
05/11/2002,1.4635
06/11/2002,1.4663
07/11/2002,1.4506
08/11/2002,1.4434
11/11/2002,
12/11/2002,1.4465
13/11/2002,1.4577
14/11/2002,1.4615
15/11/2002,1.4542
18/11/2002,1.4555
19/11/2002,1.4527
20/11/2002,1.4649
21/11/2002,1.4714
22/11/2002,1.4768
25/11/2002,1.4839
26/11/2002,1.4878
27/11/2002,1.4895
28/11/2002,
29/11/2002,1.4860
02/12/2002,1.4845
03/12/2002,1.4767
04/12/2002,1.4729
05/12/2002,1.4731
06/12/2002,1.4602
09/12/2002,1.4595
10/12/2002,1.4628
11/12/2002,1.4621
12/12/2002,1.4490
13/12/2002,1.4421
16/12/2002,1.4448
17/12/2002,1.4323
18/12/2002,1.4296
19/12/2002,1.4310
20/12/2002,1.4250
23/12/2002,1.4250
24/12/2002,1.4097
25/12/2002,
26/12/2002,1.4039
27/12/2002,1.3954
30/12/2002,1.3922
31/12/2002,1.3833
01/01/2003,
02/01/2003,1.4015
03/01/2003,1.3975
06/01/2003,1.3928
07/01/2003,1.3983
08/01/2003,1.3963
09/01/2003,1.3943
10/01/2003,1.3860
13/01/2003,1.3868
14/01/2003,1.3840
15/01/2003,1.3829
16/01/2003,1.3828
17/01/2003,1.3678
20/01/2003,
21/01/2003,1.3687
22/01/2003,1.3629
23/01/2003,1.3580
24/01/2003,1.3528
27/01/2003,1.3554
28/01/2003,1.3560
29/01/2003,1.3512
30/01/2003,1.3629
31/01/2003,1.3683
03/02/2003,1.3631
04/02/2003,1.3493
05/02/2003,1.3540
06/02/2003,1.3541
07/02/2003,1.3584
10/02/2003,1.3660
11/02/2003,1.3653
12/02/2003,1.3700
13/02/2003,1.3559
14/02/2003,1.3618
17/02/2003,
18/02/2003,1.3745
19/02/2003,1.3697
20/02/2003,1.3560
21/02/2003,1.3618
24/02/2003,1.3592
25/02/2003,1.3538
26/02/2003,1.3550
27/02/2003,1.3598
28/02/2003,1.3557
03/03/2003,1.3468
04/03/2003,1.3400
05/03/2003,1.3299
06/03/2003,1.3314
07/03/2003,1.3338
10/03/2003,1.3247
11/03/2003,1.3316
12/03/2003,1.3315
13/03/2003,1.3490
14/03/2003,1.3690
17/03/2003,1.3845
18/03/2003,1.3843
19/03/2003,1.3903
20/03/2003,1.3870
21/03/2003,1.4000
24/03/2003,1.3847
25/03/2003,1.3805
26/03/2003,1.3827
27/03/2003,1.3807
28/03/2003,1.3724
31/03/2003,1.3538
01/04/2003,1.3537
02/04/2003,1.3794
03/04/2003,1.3809
04/04/2003,1.3875
07/04/2003,1.3995
08/04/2003,1.3905
09/04/2003,1.3858
10/04/2003,1.3846
11/04/2003,1.3933
14/04/2003,1.3895
15/04/2003,1.3912
16/04/2003,1.3785
17/04/2003,1.3770
18/04/2003,1.3810
21/04/2003,1.3901
22/04/2003,1.3708
23/04/2003,1.3759
24/04/2003,1.3590
25/04/2003,1.3612
28/04/2003,1.3695
29/04/2003,1.3688
30/04/2003,1.3545
01/05/2003,1.3420
02/05/2003,1.3480
05/05/2003,1.3440
06/05/2003,1.3331
07/05/2003,1.3264
08/05/2003,1.3172
09/05/2003,1.3114
12/05/2003,1.3107
13/05/2003,1.3168
14/05/2003,1.3157
15/05/2003,1.3151
16/05/2003,1.3102
19/05/2003,1.2945
20/05/2003,1.2940
21/05/2003,1.2903
22/05/2003,1.2940
23/05/2003,1.2930
26/05/2003,
27/05/2003,1.2851
28/05/2003,1.2990
29/05/2003,1.2898
30/05/2003,1.3022
02/06/2003,1.2973
03/06/2003,1.3127
04/06/2003,1.3129
05/06/2003,1.2973
06/06/2003,1.3233
09/06/2003,1.3131
10/06/2003,1.3192
11/06/2003,1.3060
12/06/2003,1.3104
13/06/2003,1.3047
16/06/2003,1.3009
17/06/2003,1.3051
18/06/2003,1.3205
19/06/2003,1.3246
20/06/2003,1.3290
23/06/2003,1.3268
24/06/2003,1.3310
25/06/2003,1.3257
26/06/2003,1.3479
27/06/2003,1.3508
30/06/2003,1.3519
01/07/2003,1.3412
02/07/2003,1.3474
03/07/2003,1.3465
04/07/2003,
07/07/2003,1.3681
08/07/2003,1.3765
09/07/2003,1.3665
10/07/2003,1.3609
11/07/2003,1.3724
14/07/2003,1.3722
15/07/2003,1.3818
16/07/2003,1.3760
17/07/2003,1.3772
18/07/2003,1.3673
21/07/2003,1.3551
22/07/2003,1.3623
23/07/2003,1.3460
24/07/2003,1.3517
25/07/2003,1.3430
28/07/2003,1.3456
29/07/2003,1.3497
30/07/2003,1.3642
31/07/2003,1.3736
01/08/2003,1.3668
04/08/2003,1.3505
05/08/2003,1.3520
06/08/2003,1.3491
07/08/2003,1.3475
08/08/2003,1.3573
11/08/2003,1.3590
12/08/2003,1.3660
13/08/2003,1.3660
14/08/2003,1.3717
15/08/2003,1.3724
18/08/2003,1.3928
19/08/2003,1.3922
20/08/2003,1.3904
21/08/2003,1.4058
22/08/2003,1.4181
25/08/2003,1.4141
26/08/2003,1.4090
27/08/2003,1.4099
28/08/2003,1.4125
29/08/2003,1.4005
01/09/2003,
02/09/2003,1.4125
03/09/2003,1.4133
04/09/2003,1.4125
05/09/2003,1.3890
08/09/2003,1.3842
09/09/2003,1.3825
10/09/2003,1.3875
11/09/2003,1.3865
12/09/2003,1.3764
15/09/2003,1.3780
16/09/2003,1.3941
17/09/2003,1.3827
18/09/2003,1.3843
19/09/2003,1.3710
22/09/2003,1.3548
23/09/2003,1.3532
24/09/2003,1.3547
25/09/2003,1.3463
26/09/2003,1.3440
29/09/2003,1.3312
30/09/2003,1.3208
01/10/2003,1.3148
02/10/2003,1.3140
03/10/2003,1.3353
06/10/2003,1.3215
07/10/2003,1.3140
08/10/2003,1.3127
09/10/2003,1.3239
10/10/2003,1.3112
13/10/2003,
14/10/2003,1.3200
15/10/2003,1.3285
16/10/2003,1.3278
17/10/2003,1.3347
20/10/2003,1.3303
21/10/2003,1.3296
22/10/2003,1.3142
23/10/2003,1.3124
24/10/2003,1.3067
27/10/2003,1.3159
28/10/2003,1.3287
29/10/2003,1.3293
30/10/2003,1.3250
31/10/2003,1.3382
03/11/2003,1.3607
04/11/2003,1.3593
05/11/2003,1.3653
06/11/2003,1.3737
07/11/2003,1.3635
10/11/2003,1.3662
11/11/2003,
12/11/2003,1.3473
13/11/2003,1.3425
14/11/2003,1.3333
17/11/2003,1.3245
18/11/2003,1.3055
19/11/2003,1.3032
20/11/2003,1.3020
21/11/2003,1.2985
24/11/2003,1.3198
25/11/2003,1.3172
26/11/2003,1.2990
27/11/2003,
28/11/2003,1.2917
01/12/2003,1.3003
02/12/2003,1.2875
03/12/2003,1.2888
04/12/2003,1.2906
05/12/2003,1.2755
08/12/2003,1.2663
09/12/2003,1.2664
10/12/2003,1.2657
11/12/2003,1.2758
12/12/2003,1.2628
15/12/2003,1.2635
16/12/2003,1.2595
17/12/2003,1.2553
18/12/2003,1.2555
19/12/2003,1.2565
22/12/2003,1.2540
23/12/2003,1.2583
24/12/2003,1.2466
25/12/2003,
26/12/2003,1.2523
29/12/2003,1.2493
30/12/2003,1.2452
31/12/2003,1.2380
01/01/2004,
02/01/2004,1.2390
05/01/2004,1.2322
06/01/2004,1.2272
07/01/2004,1.2385
08/01/2004,1.2253
09/01/2004,1.2190
12/01/2004,1.2225
13/01/2004,1.2262
14/01/2004,1.2268
15/01/2004,1.2422
16/01/2004,1.2659
19/01/2004,
20/01/2004,1.2468
21/01/2004,1.2426
22/01/2004,1.2338
23/01/2004,1.2430
26/01/2004,1.2484
27/01/2004,1.2389
28/01/2004,1.2430
29/01/2004,1.2621
30/01/2004,1.2593
02/02/2004,1.2628
03/02/2004,1.2478
04/02/2004,1.2497
05/02/2004,1.2443
06/02/2004,1.2343
09/02/2004,1.2373
10/02/2004,1.2331
11/02/2004,1.2293
12/02/2004,1.2305
13/02/2004,1.2372
16/02/2004,
17/02/2004,1.2269
18/02/2004,1.2299
19/02/2004,1.2426
20/02/2004,1.2572
23/02/2004,1.2555
24/02/2004,1.2401
25/02/2004,1.2587
26/02/2004,1.2662
27/02/2004,1.2680
01/03/2004,1.2703
02/03/2004,1.2963
03/03/2004,1.3038
04/03/2004,1.2902
05/03/2004,1.2726
08/03/2004,1.2788
09/03/2004,1.2707
10/03/2004,1.2900
11/03/2004,1.2784
12/03/2004,1.2865
15/03/2004,1.2785
16/03/2004,1.2800
17/03/2004,1.2836
18/03/2004,1.2572
19/03/2004,1.2710
