Date,SMI,SP500,USD_CHF
2013-08-22,7988.600098,1656.96,0.9233
2013-08-23,8006.899902,1663.5,0.92359
2013-08-26,8022.200195,1656.78,0.92101
2013-08-27,7886.069824,1630.48,0.9219
2013-08-28,7776.009766,1634.96,0.9171
2013-08-29,7763.549805,1638.17,0.92261
2013-08-30,7745.970215,1632.97,0.9313
2013-09-03,7866.22998,1639.77,0.9347
2013-09-04,7880.649902,1653.08,0.9362
2013-09-05,7932.290039,1655.08,0.9357
2013-09-06,7950.779785,1655.17,0.94496
2013-09-09,7935.759766,1671.71,0.93871
2013-09-10,8039.180176,1683.99,0.93256
2013-09-11,8051.310059,1689.13,0.9349
2013-09-12,8033.450195,1683.42,0.92999
2013-09-13,8038.310059,1687.99,0.93079
2013-09-16,8029.379883,1697.6,0.9251
2013-09-17,8014.470215,1704.76,0.92681
2013-09-18,8052.569824,1725.52,0.926
2013-09-19,8092.290039,1722.34,0.9124
2013-09-20,8105.390137,1709.91,0.91036
2013-09-23,8057.040039,1701.84,0.91052
2013-09-24,8047.02002,1697.42,0.91037
2013-09-25,8055.22998,1692.77,0.9134
2013-09-26,8061.359863,1698.67,0.9099
2013-09-27,8055.0,1691.75,0.9101
2013-09-30,8022.600098,1681.55,0.9052
2013-10-01,8059.009766,1695.0,0.9053
2013-10-02,7964.439941,1693.87,0.90646
2013-10-03,7942.5,1678.66,0.90209
2013-10-04,7943.709961,1690.5,0.8988
2013-10-07,7887.859863,1676.12,0.9053
2013-10-08,7828.240234,1655.45,0.9053
2013-10-09,7755.259766,1656.4,0.90196
2013-10-10,7851.080078,1692.56,0.91055
2013-10-11,7936.080078,1703.2,0.91081
2013-10-14,7928.490234,1710.14,0.90986
2013-10-15,7984.350098,1698.06,0.91117
2013-10-16,7981.870117,1721.54,0.91334
2013-10-17,8032.399902,1733.15,0.9142
2013-10-18,8084.649902,1744.5,0.9031
2013-10-21,8124.080078,1744.66,0.90215
2013-10-22,8214.759766,1754.67,0.9023
2013-10-23,8214.55957,1746.38,0.895
2013-10-24,8233.150391,1752.07,0.89234
2013-10-25,8249.30957,1759.77,0.8922
2013-10-28,8291.099609,1762.11,0.8925
2013-10-29,8237.030273,1771.95,0.89562
2013-10-30,8228.370117,1763.31,0.89947
2013-10-31,8234.290039,1756.54,0.90025
2013-11-01,8221.799805,1761.64,0.90746
2013-11-04,8185.689941,1767.93,0.9124
2013-11-05,8149.310059,1762.97,0.9097
2013-11-06,8224.580078,1770.49,0.9135
2013-11-07,8229.660156,1747.15,0.91185
2013-11-08,8240.919922,1770.61,0.91663
2013-11-11,8280.200195,1771.89,0.92287
2013-11-12,8261.30957,1767.69,0.9194
2013-11-13,8234.719727,1782.0,0.91723
2013-11-14,8304.969727,1790.62,0.9135
2013-11-15,8327.30957,1798.18,0.91784
2013-11-18,8351.379883,1791.53,0.91542
2013-11-19,8300.120117,1787.87,0.9128
2013-11-20,8281.209961,1781.37,0.90868
2013-11-21,8268.69043,1795.85,0.91687
2013-11-22,8250.429688,1804.76,0.914
2013-11-25,8304.049805,1802.48,0.90695
2013-11-26,8238.919922,1802.75,0.91076
2013-11-27,8245.679688,1807.23,0.90685
2013-11-29,8264.200195,1805.81,0.90589
2013-12-02,8257.320313,1800.9,0.90638
2013-12-03,8109.890137,1795.15,0.90867
2013-12-04,8045.540039,1792.81,0.9042
2013-12-05,8025.589844,1785.03,0.90242
2013-12-06,8066.069824,1805.09,0.8966
2013-12-09,8056.330078,1808.37,0.89221
2013-12-10,7971.839844,1802.62,0.89005
2013-12-11,7956.319824,1782.22,0.887
2013-12-12,7849.620117,1775.5,0.8867
2013-12-13,7828.910156,1775.32,0.88934
2013-12-16,7856.27002,1786.54,0.8896
2013-12-17,7830.97998,1781.0,0.8871
2013-12-18,7881.259766,1810.65,0.88476
2013-12-19,8001.189941,1809.6,0.89431
2013-12-20,8081.350098,1818.32,0.8983
2013-12-23,8107.100098,1827.99,0.89535
2013-12-27,8221.900391,1841.4,0.89615
2013-12-30,8202.980469,1841.07,0.8914
2014-01-03,8270.459961,1831.37,0.89914
2014-01-06,8272.230469,1826.77,0.90503
2014-01-07,8319.400391,1837.88,0.90376
2014-01-08,8352.820313,1837.49,0.90932
2014-01-09,8295.900391,1838.13,0.9115
2014-01-10,8365.120117,1842.37,0.90683
2014-01-13,8412.889648,1819.2,0.902
2014-01-14,8384.650391,1838.88,0.8992
2014-01-15,8423.419922,1848.38,0.903
2014-01-16,8450.669922,1845.89,0.9092
2014-01-17,8478.889648,1838.7,0.90478
2014-01-21,8486.370117,1843.8,0.91086
2014-01-22,8466.700195,1844.86,0.9103
2014-01-23,8404.980469,1828.46,0.91222
2014-01-24,8201.5,1790.29,0.89802
2014-01-27,8132.160156,1781.56,0.8938
2014-01-28,8186.620117,1792.5,0.89639
2014-01-29,8135.810059,1774.2,0.89959
2014-01-30,8204.959961,1794.19,0.895
2014-01-31,8191.330078,1782.59,0.90247
2014-02-03,8107.02002,1741.89,0.90649
2014-02-04,8092.529785,1755.2,0.90135
2014-02-05,8112.959961,1751.64,0.9039
2014-02-06,8218.44043,1773.43,0.9039
2014-02-07,8318.599609,1797.02,0.90068
2014-02-10,8324.849609,1799.84,0.8988
2014-02-11,8361.519531,1819.75,0.8966
2014-02-12,8402.410156,1819.26,0.8982
2014-02-13,8383.900391,1829.83,0.90067
2014-02-14,8417.580078,1838.63,0.8934
2014-02-18,8419.919922,1840.76,0.8917
2014-02-19,8410.629883,1828.75,0.88785
2014-02-20,8383.25,1839.78,0.88882
2014-02-21,8431.780273,1836.25,0.88931
2014-02-24,8485.480469,1847.61,0.8873
2014-02-25,8506.290039,1845.12,0.88873
2014-02-26,8532.990234,1845.16,0.887
2014-02-27,8470.900391,1854.29,0.8906
2014-02-28,8475.330078,1859.45,0.8883
2014-03-03,8281.009766,1845.73,0.8796
2014-03-04,8445.219727,1873.91,0.88279
2014-03-05,8459.610352,1873.81,0.8873
2014-03-06,8484.209961,1877.03,0.88732
2014-03-07,8378.580078,1878.04,0.8802
2014-03-10,8367.549805,1877.17,0.8776
2014-03-11,8359.509766,1867.63,0.87756
2014-03-12,8310.360352,1868.2,0.8774
2014-03-13,8205.900391,1846.34,0.87411
2014-03-14,8114.02002,1841.13,0.87483
2014-03-17,8161.779785,1858.83,0.87225
2014-03-18,8240.070313,1872.25,0.8733
2014-03-19,8226.549805,1860.77,0.87318
2014-03-20,8261.69043,1872.01,0.8817
2014-03-21,8289.759766,1866.52,0.8832
2014-03-24,8198.019531,1857.44,0.88215
2014-03-25,8299.19043,1865.62,0.88058
2014-03-26,8334.339844,1852.56,0.88311
2014-03-27,8327.929688,1849.04,0.88516
2014-03-28,8373.230469,1857.62,0.88655
2014-03-31,8453.820313,1872.34,0.8868
2014-04-01,8457.269531,1885.52,0.8842
2014-04-02,8508.259766,1890.9,0.88325
2014-04-03,8521.629883,1888.77,0.88651
2014-04-04,8503.0,1865.09,0.8907
2014-04-07,8405.099609,1845.04,0.8916
2014-04-08,8423.360352,1851.96,0.88764
2014-04-09,8411.429688,1872.18,0.88375
2014-04-10,8420.580078,1833.08,0.87989
2014-04-11,8298.820313,1815.69,0.876
2014-04-14,8312.900391,1830.61,0.8769
2014-04-15,8280.530273,1842.98,0.8802
2014-04-16,8322.700195,1862.31,0.88035
2014-04-17,8375.080078,1864.85,0.88138
2014-04-22,8461.299805,1879.55,0.88521
2014-04-23,8443.259766,1875.39,0.88477
2014-04-24,8409.129883,1878.61,0.88346
2014-04-25,8374.469727,1863.4,0.88161
2014-04-28,8384.860352,1869.43,0.8807
2014-04-29,8434.660156,1878.33,0.8802
2014-04-30,8476.660156,1883.95,0.8832
2014-05-02,8442.709961,1881.14,0.87912
2014-05-05,8409.070313,1884.66,0.8776
2014-05-06,8395.769531,1867.72,0.8777
2014-05-07,8421.650391,1878.21,0.8741
2014-05-08,8465.660156,1875.63,0.87613
2014-05-09,8510.389648,1878.48,0.8798
2014-05-12,8545.120117,1896.65,0.8866
2014-05-13,8543.580078,1897.45,0.88765
2014-05-14,8611.700195,1888.53,0.8896
2014-05-15,8644.740234,1870.85,0.88938
2014-05-16,8683.620117,1877.86,0.8905
2014-05-19,8646.019531,1885.08,0.89196
2014-05-20,8635.610352,1872.83,0.89203
2014-05-21,8655.900391,1888.03,0.89163
2014-05-22,8693.980469,1892.49,0.8933
2014-05-23,8703.839844,1900.53,0.89442
2014-05-27,8710.379883,1911.91,0.89466
2014-05-28,8706.5,1909.78,0.8964
2014-05-30,8674.519531,1923.57,0.8979
2014-06-02,8688.959961,1924.97,0.89549
2014-06-03,8661.200195,1924.24,0.89853
2014-06-04,8661.080078,1927.88,0.8967
2014-06-05,8643.280273,1940.46,0.8968
2014-06-06,8659.69043,1949.44,0.89171
2014-06-10,8752.860352,1950.79,0.89701
2014-06-11,8712.089844,1943.89,0.89945
2014-06-12,8670.980469,1930.11,0.8995
2014-06-13,8653.759766,1936.16,0.898
2014-06-16,8663.589844,1937.78,0.9002
2014-06-17,8667.790039,1941.99,0.897
2014-06-18,8657.269531,1956.98,0.8991
2014-06-19,8674.370117,1959.48,0.8961
2014-06-20,8701.610352,1962.87,0.8938
2014-06-23,8644.570313,1962.61,0.89553
2014-06-24,8673.269531,1949.98,0.8944
2014-06-25,8581.959961,1959.53,0.89377
2014-06-26,8541.280273,1957.22,0.8927
2014-06-27,8562.110352,1960.96,0.89342
2014-06-30,8554.519531,1960.23,0.891
2014-07-01,8607.969727,1973.32,0.88673
2014-07-02,8607.200195,1974.62,0.88748
2014-07-03,8694.320313,1985.44,0.88919
2014-07-07,8612.769531,1977.65,0.8948
2014-07-08,8554.509766,1963.71,0.8932
2014-07-09,8539.709961,1972.83,0.8925
2014-07-10,8474.230469,1964.68,0.89075
2014-07-11,8468.519531,1967.57,0.89259
2014-07-14,8565.669922,1977.1,0.89251
2014-07-15,8574.320313,1973.28,0.8916
2014-07-16,8617.070313,1981.57,0.89545
2014-07-17,8548.080078,1958.12,0.89798
2014-07-18,8511.429688,1978.22,0.89781
2014-07-21,8513.959961,1973.63,0.89787
2014-07-22,8594.209961,1983.53,0.8979
2014-07-23,8605.099609,1987.01,0.90212
2014-07-24,8637.009766,1987.98,0.9021
2014-07-25,8571.480469,1978.34,0.90251
2014-07-28,8530.089844,1978.91,0.90474
2014-07-29,8532.110352,1969.95,0.90401
2014-07-30,8497.379883,1970.07,0.90681
2014-07-31,8410.269531,1930.67,0.9087
2014-08-04,8304.040039,1938.99,0.90605
2014-08-05,8342.040039,1920.21,0.90658
2014-08-06,8290.160156,1920.24,0.9092
2014-08-07,8306.75,1909.57,0.90768
2014-08-08,8274.650391,1931.59,0.9089
2014-08-11,8329.860352,1936.92,0.90578
2014-08-12,8329.799805,1933.75,0.90669
2014-08-13,8388.709961,1946.72,0.90761
2014-08-14,8430.099609,1955.18,0.90731
2014-08-15,8366.730469,1955.06,0.90674
2014-08-18,8453.589844,1971.74,0.90342
2014-08-19,8525.379883,1981.6,0.9067
2014-08-20,8527.910156,1986.51,0.9092
2014-08-21,8570.0,1992.37,0.91349
2014-08-22,8554.160156,1988.4,0.9116
2014-08-25,8611.580078,1997.92,0.91661
2014-08-26,8673.290039,2000.02,0.916
2014-08-27,8669.799805,2000.12,0.91755
2014-08-28,8622.230469,1996.74,0.91496
2014-08-29,8658.969727,2003.37,0.91504
2014-09-02,8757.320313,2002.28,0.9193
2014-09-03,8803.570313,2000.72,0.91937
2014-09-04,8834.75,1997.65,0.9178
2014-09-05,8788.769531,2007.71,0.93281
2014-09-08,8817.19043,2001.54,0.9311
2014-09-09,8825.599609,1988.44,0.9361
2014-09-10,8816.070313,1995.69,0.9323
2014-09-11,8829.009766,1997.45,0.9368
2014-09-12,8795.929688,1985.54,0.936
2014-09-15,8796.410156,1984.13,0.93372
2014-09-16,8804.44043,1998.98,0.93555
2014-09-17,8825.610352,2001.57,0.9327
2014-09-18,8830.490234,2011.36,0.94229
2014-09-19,8840.169922,2010.4,0.93435
2014-09-22,8817.519531,1994.29,0.94017
2014-09-23,8763.799805,1982.77,0.93974
2014-09-24,8797.169922,1998.3,0.93937
2014-09-25,8772.759766,1965.99,0.94592
2014-09-26,8774.360352,1982.85,0.94659
2014-09-29,8776.730469,1977.8,0.952
2014-09-30,8835.139648,1972.29,0.9509
2014-10-01,8789.530273,1946.16,0.955
2014-10-02,8654.709961,1946.17,0.95612
2014-10-03,8683.530273,1967.9,0.9539
2014-10-06,8723.040039,1964.82,0.96776
2014-10-07,8561.990234,1935.1,0.95901
2014-10-08,8517.290039,1968.89,0.957
2014-10-09,8482.900391,1928.21,0.9514
2014-10-10,8374.589844,1906.13,0.95425
2014-10-13,8342.070313,1874.74,0.95618
2014-10-14,8338.009766,1877.7,0.9499
2014-10-15,8144.879883,1862.49,0.95503
2014-10-16,8057.540039,1862.76,0.9414
2014-10-17,8250.099609,1886.76,0.9427
2014-10-20,8283.30957,1904.01,0.9469
2014-10-21,8404.80957,1941.28,0.9431
2014-10-22,8506.139648,1927.11,0.9492
2014-10-23,8546.080078,1950.82,0.95405
2014-10-24,8532.089844,1964.58,0.95379
2014-10-27,8520.480469,1961.63,0.95165
2014-10-28,8630.410156,1985.05,0.9492
2014-10-29,8654.469727,1982.3,0.9466
2014-10-30,8719.030273,1994.65,0.9548
2014-10-31,8837.780273,2018.05,0.9561
2014-11-03,8751.669922,2017.81,0.9644
2014-11-04,8718.019531,2012.1,0.9647
2014-11-05,8843.169922,2023.57,0.9593
2014-11-06,8863.879883,2031.21,0.96447
2014-11-07,8816.919922,2031.92,0.9728
2014-11-10,8867.530273,2038.26,0.96532
2014-11-11,8896.150391,2039.68,0.9676
2014-11-12,8867.780273,2038.25,0.9644
2014-11-13,8954.400391,2039.33,0.967
2014-11-14,8915.30957,2039.82,0.9636
2014-11-17,8927.049805,2041.32,0.95958
2014-11-18,8972.540039,2051.8,0.9648
2014-11-19,8983.519531,2048.72,0.9585
2014-11-20,8989.94043,2052.75,0.95801
2014-11-21,9080.549805,2063.5,0.9583
2014-11-24,9058.509766,2069.41,0.9716
2014-11-25,9042.740234,2067.03,0.967
2014-11-26,9058.94043,2072.83,0.96355
2014-11-28,9150.459961,2067.56,0.96464
2014-12-01,9146.179688,2053.44,0.9677
2014-12-02,9138.55957,2066.55,0.96469
2014-12-03,9168.370117,2074.33,0.9718
2014-12-04,9118.169922,2071.92,0.97715
2014-12-05,9212.849609,2075.37,0.9706
2014-12-08,9181.240234,2060.31,0.9782
2014-12-09,9051.389648,2059.82,0.97624
2014-12-10,9020.830078,2026.14,0.9704
2014-12-11,9058.820313,2035.33,0.96466
2014-12-12,8895.349609,2002.33,0.96925
2014-12-15,8712.820313,1989.63,0.96378
2014-12-16,8795.129883,1972.74,0.9651
2014-12-17,8775.879883,2012.89,0.9597
2014-12-18,9013.110352,2061.23,0.9733
2014-12-19,8976.240234,2070.65,0.9796
2014-12-22,9033.450195,2078.54,0.9842
2014-12-23,9021.669922,2082.17,0.98432
2014-12-29,9034.549805,2090.57,0.9883
2014-12-30,8983.370117,2080.35,0.9895
2015-01-05,8938.849609,2020.58,1.0058
2015-01-06,8874.469727,2002.61,1.0062
2015-01-07,8900.830078,2025.9,1.0113
2015-01-08,9139.69043,2062.14,1.01474
2015-01-09,9105.700195,2044.81,1.01829
2015-01-12,9152.969727,2028.26,1.01182
2015-01-13,9285.629883,2023.03,1.0149
2015-01-14,9198.200195,2011.27,1.0195
2015-01-15,8400.610352,1992.67,1.01893
2015-01-16,7899.589844,2019.42,0.8544
2015-01-20,8178.899902,2022.55,0.87967
2015-01-21,8008.549805,2032.12,0.87432
2015-01-22,7999.47998,2063.15,0.8605
2015-01-23,8161.160156,2051.82,0.8717
2015-01-26,8296.450195,2057.09,0.8811
2015-01-27,8402.820313,2029.55,0.9013
2015-01-28,8311.549805,2002.16,0.8992
2015-01-29,8435.339844,2021.25,0.907
2015-01-30,8385.129883,1994.99,0.9225
2015-02-02,8429.200195,2020.85,0.9213
2015-02-03,8452.129883,2050.03,0.9271
2015-02-04,8608.240234,2041.51,0.92475
2015-02-05,8544.320313,2062.52,0.926
2015-02-06,8587.990234,2055.47,0.922
2015-02-09,8632.139648,2046.74,0.9263
2015-02-10,8620.419922,2068.59,0.9246
2015-02-11,8577.759766,2068.53,0.9265
2015-02-12,8611.030273,2088.48,0.9287
2015-02-13,8651.980469,2096.99,0.92994
2015-02-17,8747.830078,2100.34,0.93247
2015-02-18,8800.709961,2099.68,0.93614
2015-02-19,8900.179688,2097.45,0.9419
2015-02-20,8892.169922,2110.3,0.94943
2015-02-23,8977.69043,2109.66,0.9406
2015-02-24,8984.610352,2115.48,0.9506
2015-02-25,8977.620117,2113.86,0.9501
2015-02-26,9049.490234,2110.74,0.94851
2015-02-27,9014.530273,2104.5,0.9526
2015-03-02,9055.69043,2117.39,0.9543
2015-03-03,8954.679688,2107.78,0.9585
2015-03-04,8992.5,2098.53,0.9608
2015-03-05,9034.599609,2101.04,0.9634
2015-03-06,9080.030273,2071.26,0.97363
2015-03-09,9046.879883,2079.43,0.9845
2015-03-10,9023.709961,2044.16,0.98719
2015-03-11,9106.230469,2040.24,0.9981
2015-03-12,9119.80957,2065.95,1.00905
2015-03-13,9156.019531,2053.4,1.0027
2015-03-16,9237.080078,2081.19,1.00665
2015-03-17,9198.509766,2074.28,1.0077
2015-03-18,9256.240234,2099.5,1.00563
2015-03-19,9328.480469,2089.27,0.9811
2015-03-20,9396.290039,2108.1,0.98974
2015-03-23,9366.200195,2104.42,0.9775
2015-03-24,9292.679688,2091.5,0.966
2015-03-25,9188.25,2061.05,0.95957
2015-03-26,9082.509766,2056.15,0.96038
2015-03-27,9083.519531,2061.02,0.96318
2015-03-30,9202.179688,2086.24,0.96122
2015-03-31,9128.980469,2067.89,0.96736
2015-04-01,9137.259766,2059.69,0.9722
2015-04-02,9130.599609,2066.96,0.9662
2015-04-07,9260.75,2076.33,0.95795
2015-04-08,9247.820313,2081.9,0.9656
2015-04-09,9393.379883,2091.18,0.96615
2015-04-10,9471.459961,2102.06,0.97697
2015-04-13,9430.25,2092.43,0.97908
2015-04-14,9415.620117,2095.84,0.9772
2015-04-15,9428.549805,2106.63,0.97274
2015-04-16,9398.599609,2104.99,0.9648
2015-04-17,9245.919922,2081.18,0.95646
2015-04-20,9243.709961,2100.4,0.9514
2015-04-21,9299.429688,2097.29,0.9553
2015-04-22,9358.089844,2107.96,0.9546
2015-04-23,9338.25,2112.93,0.9694
2015-04-24,9302.120117,2117.69,0.9553
2015-04-27,9349.179688,2108.92,0.95344
2015-04-28,9259.80957,2114.76,0.95521
2015-04-29,9105.049805,2106.85,0.95629
2015-04-30,9077.120117,2085.51,0.9403
2015-05-04,9095.820313,2114.49,0.9333
2015-05-05,9024.379883,2089.46,0.93366
2015-05-06,8888.919922,2080.15,0.92719
2015-05-07,8873.549805,2088.0,0.91655
2015-05-08,9093.330078,2116.1,0.9217
2015-05-11,9117.330078,2105.33,0.93152
2015-05-12,9044.980469,2099.12,0.9345
2015-05-13,9050.660156,2098.48,0.92832
2015-05-15,9109.919922,2122.73,0.9126
2015-05-18,9196.549805,2129.2,0.9153
2015-05-19,9295.620117,2127.83,0.926
2015-05-20,9319.900391,2125.85,0.9371
2015-05-21,9365.349609,2130.82,0.9361
2015-05-22,9353.299805,2126.06,0.93696
2015-05-26,9272.679688,2104.2,0.9455
2015-05-27,9396.240234,2123.48,0.9517
2015-05-28,9394.25,2120.79,0.94979
2015-05-29,9237.790039,2107.39,0.943
2015-06-01,9267.44043,2111.73,0.9413
2015-06-02,9204.089844,2109.6,0.946
2015-06-03,9253.299805,2114.07,0.93341
2015-06-04,9233.650391,2095.84,0.93454
2015-06-05,9105.019531,2092.83,0.9346
2015-06-08,9060.490234,2079.28,0.94026
2015-06-09,8980.219727,2080.15,0.9274
2015-06-10,9102.700195,2105.2,0.93002
2015-06-11,9146.299805,2108.86,0.93213
2015-06-12,9026.429688,2094.11,0.9339
2015-06-15,8924.669922,2084.43,0.9298
2015-06-16,8965.400391,2096.29,0.92984
2015-06-17,8906.69043,2100.44,0.9317
2015-06-18,8880.290039,2121.24,0.9209
2015-06-19,8867.320313,2109.99,0.9213
2015-06-22,9021.370117,2122.85,0.91811
2015-06-23,9137.330078,2124.2,0.92119
2015-06-24,9081.80957,2108.58,0.9335
2015-06-25,9045.320313,2102.31,0.9335
2015-06-26,9007.5,2101.49,0.93653
2015-06-29,8868.389648,2057.64,0.9405
2015-06-30,8780.910156,2063.11,0.9259
2015-07-01,8908.990234,2077.42,0.9347
2015-07-02,8961.480469,2076.78,0.94874
2015-07-06,8862.780273,2068.76,0.9441
2015-07-07,8764.110352,2081.34,0.94293
2015-07-08,8852.429688,2046.68,0.94656
2015-07-09,8985.080078,2051.31,0.9456
2015-07-10,9134.179688,2076.62,0.9479
2015-07-13,9250.099609,2099.6,0.94003
2015-07-14,9311.070313,2108.95,0.9504
2015-07-15,9319.25,2107.4,0.94487
2015-07-16,9458.959961,2124.29,0.9522
2015-07-17,9446.169922,2126.64,0.9571
2015-07-20,9482.620117,2128.28,0.9622
2015-07-21,9385.450195,2119.21,0.9634
2015-07-22,9289.259766,2114.15,0.958
2015-07-23,9381.570313,2102.15,0.9597
2015-07-24,9322.969727,2079.65,0.9593
2015-07-27,9194.480469,2067.64,0.9625
2015-07-28,9275.719727,2093.25,0.962
2015-07-29,9387.969727,2108.57,0.96163
2015-07-30,9397.69043,2108.63,0.96737
2015-07-31,9428.169922,2103.84,0.9683
2015-08-03,9468.969727,2098.04,0.9671
2015-08-04,9480.200195,2093.32,0.9692
2015-08-05,9526.790039,2099.84,0.9779
2015-08-06,9457.990234,2083.56,0.97904
2015-08-07,9408.269531,2077.57,0.98099
2015-08-10,9510.780273,2104.18,0.9834
2015-08-11,9424.410156,2084.07,0.9836
2015-08-12,9183.879883,2086.05,0.98816
2015-08-13,9325.209961,2083.39,0.9753
2015-08-14,9346.55957,2091.54,0.9754
2015-08-17,9390.459961,2102.44,0.9771
2015-08-18,9383.599609,2096.92,0.9782
2015-08-19,9251.599609,2079.61,0.9774
2015-08-20,9104.709961,2035.73,0.9657
2015-08-21,8798.570313,1970.89,0.9591
2015-08-24,8468.889648,1893.21,0.9473
2015-08-25,8758.790039,1867.61,0.9325
2015-08-26,8548.75,1940.51,0.9391
2015-08-27,8812.580078,1987.66,0.9519
2015-08-28,8785.099609,1988.87,0.9653
2015-08-31,8824.55957,1972.18,0.9611
2015-09-01,8621.269531,1913.85,0.9651
2015-09-02,8626.339844,1948.86,0.96
2015-09-03,8775.639648,1951.13,0.9698
2015-09-04,8652.349609,1921.22,0.9738
2015-09-08,8760.950195,1969.41,0.9755
2015-09-09,8871.919922,1942.04,0.9778
2015-09-10,8778.759766,1952.29,0.9751
2015-09-11,8772.44043,1961.05,0.9732
2015-09-14,8686.169922,1953.03,0.969
2015-09-15,8790.44043,1978.09,0.9682
2015-09-16,8871.169922,1995.31,0.97411
2015-09-17,8849.429688,1990.2,0.9701
2015-09-18,8739.219727,1958.03,0.96207
2015-09-21,8782.269531,1966.97,0.9693
2015-09-22,8475.469727,1942.74,0.9718
2015-09-23,8447.679688,1938.76,0.9754
2015-09-24,8278.070313,1932.24,0.9791
2015-09-25,8505.94043,1931.34,0.978
2015-09-28,8381.219727,1881.77,0.9793
2015-09-29,8323.480469,1884.09,0.9747
2015-09-30,8513.410156,1920.03,0.971
2015-10-01,8510.55957,1923.82,0.9741
2015-10-02,8515.519531,1951.36,0.9762
2015-10-05,8740.830078,1987.05,0.9711
2015-10-06,8761.679688,1979.92,0.9754
2015-10-07,8639.030273,1995.83,0.96746
2015-10-08,8674.169922,2013.43,0.9733
2015-10-09,8680.209961,2014.89,0.9662
2015-10-12,8706.110352,2017.46,0.961
2015-10-13,8654.639648,2003.69,0.9627
2015-10-14,8573.30957,1994.24,0.9583
2015-10-15,8653.349609,2023.86,0.9494
2015-10-16,8715.730469,2033.11,0.9513
2015-10-19,8705.660156,2033.66,0.95303
2015-10-20,8650.019531,2030.77,0.95627
2015-10-21,8602.120117,2018.94,0.95604
2015-10-22,8788.919922,2052.51,0.95912
2015-10-23,8910.519531,2075.15,0.9735
2015-10-26,8907.860352,2071.18,0.9786
2015-10-27,8849.919922,2065.89,0.98244
2015-10-28,8932.639648,2090.35,0.987
2015-10-29,8957.269531,2089.41,0.9936
2015-10-30,8938.650391,2079.36,0.9887
2015-11-02,8936.080078,2104.05,0.98628
2015-11-03,8935.5,2109.79,0.98698
2015-11-04,8951.759766,2102.31,0.991
2015-11-05,8990.160156,2099.93,0.9929
2015-11-06,8970.269531,2099.2,0.99515
2015-11-09,8876.669922,2078.58,1.0054
2015-11-10,8849.769531,2081.72,1.00308
2015-11-11,8884.549805,2075.0,1.00521
2015-11-12,8816.94043,2045.97,1.00353
2015-11-13,8749.839844,2023.04,1.00036
2015-11-16,8727.089844,2053.19,1.008
2015-11-17,8952.580078,2050.44,1.00945
2015-11-18,8990.959961,2083.58,1.0142
2015-11-19,9008.650391,2081.24,1.0189
2015-11-20,9015.830078,2089.17,1.01346
2015-11-23,8924.410156,2086.59,1.01949
2015-11-24,8808.530273,2089.14,1.01818
2015-11-25,8934.480469,2088.87,1.017
2015-11-27,9002.959961,2090.11,1.02363
2015-11-30,8993.099609,2080.41,1.0302
2015-12-01,8993.240234,2102.63,1.0289
2015-12-02,9016.55957,2079.51,1.0262
2015-12-03,8852.139648,2049.62,1.01836
2015-12-04,8802.889648,2091.69,0.9937
2015-12-07,8825.280273,2077.07,0.9968
2015-12-08,8701.200195,2063.59,1.0004
2015-12-09,8624.950195,2047.62,0.9928
2015-12-10,8632.629883,2052.23,0.9833
2015-12-11,8502.05957,2012.37,0.988
2015-12-14,8375.30957,2021.94,0.9838
2015-12-15,8581.55957,2043.41,0.9855
2015-12-16,8604.080078,2073.07,0.99069
2015-12-17,8656.299805,2041.89,0.99266
2015-12-18,8608.910156,2005.55,0.9944
2015-12-21,8544.349609,2021.15,0.99182
2015-12-22,8515.820313,2038.97,0.9927
2015-12-23,8705.740234,2064.29,0.9878
2015-12-28,8739.360352,2056.5,0.98678
2015-12-29,8883.009766,2078.36,0.98794
2015-12-30,8818.089844,2063.36,0.99221
2016-01-04,8656.30957,2012.66,0.9995
2016-01-05,8701.459961,2016.71,1.00242
2016-01-06,8613.419922,1990.26,1.0084
2016-01-07,8449.860352,1943.09,1.00739
2016-01-08,8257.280273,1922.03,0.9937
2016-01-11,8213.519531,1923.67,0.9921
2016-01-12,8332.040039,1938.68,1.0015
2016-01-13,8414.830078,1890.28,1.0029
2016-01-14,8305.469727,1921.84,1.006
2016-01-15,8107.129883,1880.33,1.0052
2016-01-19,8223.759766,1881.33,1.005
2016-01-20,7966.339844,1859.33,1.0032
2016-01-21,8035.060059,1868.99,1.00557
2016-01-22,8271.110352,1906.9,1.0079
2016-01-25,8253.339844,1877.08,1.01612
2016-01-26,8314.469727,1903.63,1.0124
2016-01-27,8322.679688,1882.95,1.01724
2016-01-28,8153.27002,1893.36,1.0143
2016-01-29,8319.80957,1940.24,1.0138
2016-02-01,8310.990234,1939.38,1.0245
2016-02-02,8196.990234,1903.03,1.0195
2016-02-03,8123.740234,1912.53,1.01869
2016-02-04,8003.399902,1915.45,1.0052
2016-02-05,7960.129883,1880.05,0.99339
2016-02-08,7759.209961,1853.44,0.9928
2016-02-09,7583.27002,1852.21,0.9871
2016-02-10,7731.930176,1851.86,0.9729
2016-02-11,7496.620117,1829.08,0.9734
2016-02-12,7656.600098,1864.78,0.9723
2016-02-16,7813.790039,1895.58,0.9857
2016-02-17,7946.189941,1926.82,0.9883
2016-02-18,7916.609863,1917.83,0.9925
2016-02-19,7863.359863,1917.78,0.99309
